d000.s000.t000 bn:00056996n
d000.s179.t000 bn:00069924n
d000.s180.t000 bn:00006605n
d000.s181.t000 bn:00066045n
d000.s182.t000 bn:00098832a
d000.s183.t000 bn:00017942n
d000.s184.t000 bn:00068049n
d000.s185.t000 bn:00105821a
d000.s186.t000 bn:00046997n
d000.s187.t000 bn:00037382n
d000.s188.t000 bn:00090548v
d000.s189.t000 bn:00100761a
d000.s190.t000 bn:00094109v
d000.s191.t000 bn:00074452n
d000.s192.t000 bn:00025627n
d000.s193.t000 bn:00005158n
d000.s194.t000 bn:00068899n
d000.s195.t000 bn:00084119v
d000.s197.t000 bn:00074682n
d000.s198.t000 bn:00035705n
d000.s199.t000 bn:00104343a
d000.s200.t000 bn:00005105n
d000.s201.t000 bn:00026633n
d000.s202.t000 bn:00108443a
d000.s203.t000 bn:00034565n
d000.s205.t000 bn:00014839n
d000.s206.t000 bn:00003117n
d000.s207.t000 bn:00060722n
d000.s208.t000 bn:00009495n
d000.s209.t000 bn:00000020n
d000.s210.t000 bn:00012886n
d000.s211.t000 bn:00098480a
d000.s212.t000 bn:00021212n
d000.s213.t000 bn:00001880n
d000.s214.t000 bn:00035378n
d000.s215.t000 bn:00098633a
d000.s216.t000 bn:00035686n
d000.s217.t000 bn:00093931v
d000.s218.t000 bn:00085016v
d000.s219.t000 bn:00041650n
d000.s220.t000 bn:00101867a
d000.s221.t000 bn:00086942v
d000.s222.t000 bn:00077199n
d000.s223.t000 bn:00024779n
d000.s224.t000 bn:00110319a
d000.s225.t000 bn:00091760v
d000.s226.t000 bn:00021335n
d000.s227.t000 bn:00022630n
d000.s228.t000 bn:00012569n
d000.s229.t000 bn:00001937n
d000.s230.t000 bn:00083456v
d000.s231.t000 bn:00022107n
d000.s232.t000 bn:00100224a
d000.s233.t000 bn:00106831a
d000.s234.t000 bn:00091527v
d000.s235.t000 bn:00078131n
d000.s236.t000 bn:00047612n
d000.s237.t000 bn:00002952n
d000.s238.t000 bn:00066152n
d000.s239.t000 bn:00099441a
d000.s240.t000 bn:00085339v
d000.s241.t000 bn:00085450v
d000.s242.t000 bn:00076630n
d000.s243.t000 bn:00046765n
d000.s244.t000 bn:00085805v
d000.s245.t000 bn:00015267n
d000.s246.t000 bn:00082537v bn:00082544v
d000.s247.t000 bn:00005007n
d000.s248.t000 bn:00109808a
d000.s249.t000 bn:00071526n
d000.s250.t000 bn:00018175n
d000.s251.t000 bn:00090427v
d000.s252.t000 bn:00000020n
d000.s253.t000 bn:00109742a
d000.s254.t000 bn:00076264n
d000.s255.t000 bn:00058201n
d000.s256.t000 bn:00034394n
d000.s257.t000 bn:00073013n
d000.s258.t000 bn:00011651n
d000.s259.t000 bn:00009819n
d000.s260.t000 bn:00016401n
d000.s261.t000 bn:00076298n
d000.s262.t000 bn:00070528n
d000.s263.t000 bn:00053823n
d000.s265.t000 bn:00031998n
d000.s266.t000 bn:00000785n
d000.s267.t000 bn:00028013n
d000.s268.t000 bn:00091898v
d000.s269.t000 bn:00033678n
d000.s270.t000 bn:00015022n
d000.s271.t000 bn:00086843v
d000.s272.t000 bn:00082642v
d000.s273.t000 bn:00006140n
d000.s274.t000 bn:00060201n
d000.s275.t000 bn:00085499v
d000.s276.t000 bn:00032121n
d000.s277.t000 bn:00053107n
d000.s278.t000 bn:00045161n
d000.s279.t000 bn:00005111n
d000.s280.t000 bn:00087869v
d000.s281.t000 bn:00005778n
d000.s282.t000 bn:00036472n
d000.s283.t000 bn:00080229n
d000.s284.t000 bn:00018024n
d000.s285.t000 bn:00007787n
d000.s286.t000 bn:00018345n
d000.s287.t000 bn:00070493n
d000.s288.t000 bn:00088825v
d000.s289.t000 bn:00003266n
d000.s290.t000 bn:00070986n
d000.s291.t000 bn:00061931n
d000.s292.t000 bn:00090127v
d000.s293.t000 bn:00042404n
d000.s294.t000 bn:00021337n
d000.s295.t000 bn:00000724n
d000.s296.t000 bn:00016205n
d000.s297.t000 bn:00085807v
d000.s298.t000 bn:00063155n
d000.s299.t000 bn:00020979n
d000.s300.t000 bn:00006182n
d000.s301.t000 bn:00100081a
d000.s302.t000 bn:00086942v
d000.s303.t000 bn:00089636v
d000.s304.t000 bn:00082267v
d000.s305.t000 bn:00025028n
d000.s306.t000 bn:00087306v bn:00087325v
d000.s307.t000 bn:00012452n
d000.s308.t000 bn:00025233n
d000.s309.t000 bn:00070512n
d000.s310.t000 bn:00060894n
d000.s311.t000 bn:00030713n
d000.s312.t000 bn:00019479n
d000.s313.t000 bn:00036806n
d000.s314.t000 bn:00085623v
d000.s315.t000 bn:00058174n
d000.s316.t000 bn:00027749n
d000.s317.t000 bn:00103716a
d000.s318.t000 bn:00084733v
d000.s319.t000 bn:00018512n
d000.s320.t000 bn:00090740v
d000.s321.t000 bn:00003263n
d000.s322.t000 bn:00044994n bn:00000355n
d000.s323.t000 bn:00074089n
d000.s324.t000 bn:00050488n
d000.s325.t000 bn:00035686n
d000.s326.t000 bn:00076647n
d000.s327.t000 bn:00084080v
d000.s328.t000 bn:00046975n
d000.s329.t000 bn:00090871v
d000.s330.t000 bn:00085419v
d000.s331.t000 bn:00042039n
d000.s332.t000 bn:00007371n
d000.s333.t000 bn:00086935v
d000.s334.t000 bn:00027566n
d000.s335.t000 bn:00085413v
d000.s336.t000 bn:00054958n
d000.s337.t000 bn:00052888n
d000.s338.t000 bn:00034025n
d000.s339.t000 bn:00061177n
d000.s340.t000 bn:00063330n
d000.s341.t000 bn:00035324n
d000.s342.t000 bn:00057563n
d000.s343.t000 bn:00084154v
d000.s344.t000 bn:00098524a
d000.s345.t000 bn:00032322n
d000.s346.t000 bn:00032362n
d000.s347.t000 bn:00020858n
d000.s348.t000 bn:00079699n
d000.s349.t000 bn:00025742n
d000.s350.t000 bn:00020164n
d000.s351.t000 bn:00000790n
d000.s352.t000 bn:00017515n
d000.s353.t000 bn:00036734n
d000.s354.t000 bn:00086211v
d000.s355.t000 bn:00100067a bn:00100070a
d000.s356.t000 bn:00089058v
d000.s357.t000 bn:00063768n
d000.s358.t000 bn:00058152n
d000.s359.t000 bn:00108940a
d000.s360.t000 bn:00028266n
d000.s361.t000 bn:00089751v
d000.s362.t000 bn:00079454n
d000.s363.t000 bn:00054065n
d000.s364.t000 bn:00061333n
d000.s365.t000 bn:00069350n
d000.s366.t000 bn:00070015n
d000.s367.t000 bn:00028247n
d000.s368.t000 bn:00053675n
d000.s369.t000 bn:00005845n
d000.s370.t000 bn:00076587n
d000.s371.t000 bn:00086682v
d000.s372.t000 bn:00109469a
d000.s373.t000 bn:00102002a
d000.s374.t000 bn:00072574n
d000.s375.t000 bn:00106318a
d000.s376.t000 bn:00028697n
d000.s377.t000 bn:00090229v
d000.s378.t000 bn:00074064n
d000.s379.t000 bn:00020039n
d000.s380.t000 bn:00020043n
d000.s381.t000 bn:00102002a
d000.s382.t000 bn:00054065n
d000.s383.t000 bn:00084089v
d000.s384.t000 bn:00058399n
d000.s385.t000 bn:00108931a
d000.s386.t000 bn:00091165v
d000.s387.t000 bn:00048654n
d000.s388.t000 bn:00054928n
d000.s389.t000 bn:00093939v
d000.s390.t000 bn:00022409n
d000.s391.t000 bn:00016878n
d000.s392.t000 bn:00082665v
d000.s393.t000 bn:00017494n
d000.s394.t000 bn:00082683v
d000.s395.t000 bn:00047798n
d000.s396.t000 bn:00064468n
d000.s397.t000 bn:00017605n
d000.s398.t000 bn:00081454n
d000.s399.t000 bn:00035925n
d000.s400.t000 bn:00106044a
d000.s401.t000 bn:00044576n
d000.s402.t000 bn:00033600n
d000.s403.t000 bn:00090224v
d000.s404.t000 bn:00001353n
d000.s405.t000 bn:00051693n
d000.s406.t000 bn:00034394n
d000.s407.t000 bn:00082481v
d000.s408.t000 bn:00072190n
d000.s409.t000 bn:00029807n
d000.s410.t000 bn:00064585n
d000.s411.t000 bn:00063528n
d000.s412.t000 bn:00086567v
d000.s413.t000 bn:00089387v
d000.s414.t000 bn:00055542n
d000.s415.t000 bn:00085767v
d000.s416.t000 bn:00050733n
d000.s417.t000 bn:00055225n
d000.s418.t000 bn:00074793n
d000.s419.t000 bn:00026817n
d000.s420.t000 bn:00095829v
d000.s421.t000 bn:00060158n
d000.s422.t000 bn:00096934a
d000.s423.t000 bn:00026000n
d000.s424.t000 bn:00103514a
d000.s425.t000 bn:00060178n
d000.s426.t000 bn:00048461n bn:00057562n
d000.s427.t000 bn:00036377n
d000.s428.t000 bn:00089401v
d000.s429.t000 bn:00019976n
d000.s430.t000 bn:00007817n
d000.s431.t000 bn:00085488v
d000.s432.t000 bn:00060968n
d000.s433.t000 bn:00085620v
d000.s434.t000 bn:00046200n
d000.s435.t000 bn:00042526n
d000.s436.t000 bn:00043358n
d000.s437.t000 bn:00015496n
d000.s438.t000 bn:00018105n
d000.s439.t000 bn:00088033v
d000.s440.t000 bn:00035073n
d000.s441.t000 bn:00003604n
d000.s442.t000 bn:00002179n bn:00030721n
d000.s443.t000 bn:00081635n bn:00081636n
d000.s444.t000 bn:00022536n
d000.s445.t000 bn:00090460v
d000.s446.t000 bn:00081031n
d000.s447.t000 bn:00086009v
d000.s448.t000 bn:00069624n
d000.s449.t000 bn:00021275n
d000.s450.t000 bn:00052218n
d000.s451.t000 bn:00035596n
d000.s452.t000 bn:00065703n
d000.s453.t000 bn:00097709a
d000.s454.t000 bn:00100031a
d000.s455.t000 bn:00089198v
d000.s456.t000 bn:00010271n
d000.s457.t000 bn:00001592n
d000.s458.t000 bn:00082844v
d000.s459.t000 bn:00000086n
d000.s460.t000 bn:00107118a
d000.s461.t000 bn:00070919n
d000.s462.t000 bn:00017983n
d000.s463.t000 bn:00100206a
d000.s464.t000 bn:00111370a
d000.s465.t000 bn:00001744n
d000.s466.t000 bn:00027153n
d000.s467.t000 bn:00108830a
d000.s468.t000 bn:00071887n
d000.s469.t000 bn:00001136n
d000.s470.t000 bn:00074452n
d000.s471.t000 bn:00023633n
d000.s472.t000 bn:00107323a
d000.s473.t000 bn:00084831v
d000.s474.t000 bn:00012877n
d000.s475.t000 bn:00110756a
d000.s476.t000 bn:00053445n
d000.s477.t000 bn:00082665v
d000.s478.t000 bn:00077387n
d000.s479.t000 bn:00085407v
d000.s480.t000 bn:00108978a
d000.s481.t000 bn:00082739v
d000.s482.t000 bn:00099553a
d000.s483.t000 bn:00063537n
d000.s484.t000 bn:00012930n
d000.s485.t000 bn:00016606n
d000.s486.t000 bn:00004795n
d000.s487.t000 bn:00050216n
d000.s488.t000 bn:00017942n
d000.s489.t000 bn:00082554v
d000.s490.t000 bn:00054156n
d000.s491.t000 bn:00019625n
d000.s492.t000 bn:00035869n
d000.s493.t000 bn:00060686n
d000.s494.t000 bn:00035877n
d000.s495.t000 bn:00085499v
d000.s496.t000 bn:00083066v
d000.s497.t000 bn:00058564n
d000.s498.t000 bn:00056758n
d000.s499.t000 bn:00006523n
d000.s500.t000 bn:00057034n
d000.s501.t000 bn:00103739a
d000.s502.t000 bn:00020039n
d000.s503.t000 bn:00084889v
d000.s504.t000 bn:00100783a
d000.s505.t000 bn:00059228n
d000.s506.t000 bn:00084626v
d000.s507.t000 bn:00062020n
d000.s508.t000 bn:00041927n
d000.s509.t000 bn:00040368n
d000.s510.t000 bn:00019919n
d000.s511.t000 bn:00087237v bn:00087234v
d000.s512.t000 bn:00089103v
d000.s513.t000 bn:00007205n
d000.s514.t000 bn:00073338n
d000.s515.t000 bn:00103412a
d000.s516.t000 bn:00109701a
d000.s517.t000 bn:00101973a
d000.s518.t000 bn:00065103n
d000.s519.t000 bn:00042665n
d000.s520.t000 bn:00046406n
d000.s521.t000 bn:00006140n
d000.s522.t000 bn:00078131n
d000.s523.t000 bn:00025766n
d000.s524.t000 bn:00064670n
d000.s525.t000 bn:00000127n
d000.s526.t000 bn:00004710n bn:00027620n
d000.s527.t000 bn:00012758n
d000.s528.t000 bn:00014557n
d000.s529.t000 bn:00032402n
d000.s530.t000 bn:00030852n
d000.s531.t000 bn:00032724n
d000.s532.t000 bn:00084769v bn:00082553v
d000.s533.t000 bn:00086568v
d000.s534.t000 bn:00059461n
d000.s535.t000 bn:00031712n
d000.s536.t000 bn:00090740v
d000.s537.t000 bn:00026638n
d000.s538.t000 bn:00032653n
d000.s539.t000 bn:00083456v
d000.s540.t000 bn:00053338n
d000.s541.t000 bn:00005913n
d000.s542.t000 bn:00006523n
d000.s543.t000 bn:00082267v
d000.s544.t000 bn:00020118n
d000.s545.t000 bn:00104297a
d000.s546.t000 bn:00055630n
d000.s547.t000 bn:00107555a
d000.s548.t000 bn:00019309n bn:00037175n bn:00050627n
d000.s549.t000 bn:00106124a
d000.s550.t000 bn:00085475v
d000.s551.t000 bn:00101839a
d000.s552.t000 bn:00088689v
d000.s553.t000 bn:00100090a
d000.s554.t000 bn:00082937v
d000.s555.t000 bn:00081531n
d000.s556.t000 bn:00090504v
d000.s557.t000 bn:00058286n
d000.s558.t000 bn:00015784n
d000.s559.t000 bn:00016124n
d000.s560.t000 bn:00086533v
d000.s561.t000 bn:00082958v
d000.s562.t000 bn:00063537n
d000.s563.t000 bn:00092513v
d000.s564.t000 bn:00014609n
d000.s565.t000 bn:00050216n
d000.s566.t000 bn:00080277n
d000.s567.t000 bn:00027523n
d000.s568.t000 bn:00032381n
d000.s569.t000 bn:00084733v
d000.s570.t000 bn:00085398v
d000.s571.t000 bn:00009212n
d000.s572.t000 bn:00053450n
d000.s573.t000 bn:00034265n
d000.s574.t000 bn:00027686n bn:00076496n
d000.s575.t000 bn:00008639n
d000.s576.t000 bn:00026239n bn:00058564n
d000.s577.t000 bn:00087802v
d000.s578.t000 bn:00014689n
d000.s579.t000 bn:00068521n bn:00068520n
d000.s580.t000 bn:00044002n
d000.s581.t000 bn:00035649n
d000.s582.t000 bn:00065837n
d000.s583.t000 bn:00002954n
d000.s584.t000 bn:00111108a
d000.s585.t000 bn:00082602v
d000.s586.t000 bn:00007406n
d000.s587.t000 bn:00006523n
d000.s588.t000 bn:00019129n
d000.s589.t000 bn:00041491n
d000.s590.t000 bn:00005532n
d000.s591.t000 bn:00083380v
d000.s592.t000 bn:00006248n
d000.s593.t000 bn:00065121n bn:00065123n
d000.s594.t000 bn:00027153n
d000.s596.t000 bn:00111422a
d000.s597.t000 bn:00063666n
d000.s598.t000 bn:00069470n
d000.s599.t000 bn:00055292n
d000.s600.t000 bn:00067705n
d000.s601.t000 bn:00084308v
d000.s602.t000 bn:00082212v
d000.s603.t000 bn:00080216n
d000.s604.t000 bn:00074254n
d000.s605.t000 bn:00089376v
d000.s606.t000 bn:00007096n
d000.s607.t000 bn:00059130n
d000.s608.t000 bn:00089845v
d000.s609.t000 bn:00014710n
d000.s610.t000 bn:00011078n
d000.s611.t000 bn:00000992n
d000.s612.t000 bn:00066418n
d000.s613.t000 bn:00046200n
d000.s614.t000 bn:00076465n
d000.s615.t000 bn:00090182v
d000.s616.t000 bn:00110036a
d000.s617.t000 bn:00009316n
d000.s618.t000 bn:00062958n bn:00015914n
d000.s619.t000 bn:00086533v
d000.s620.t000 bn:00031631n
d000.s621.t000 bn:00077315n
d000.s622.t000 bn:00098562a
d000.s623.t000 bn:00044576n
d000.s624.t000 bn:00085401v
d000.s625.t000 bn:00036197n
d000.s626.t000 bn:00024461n
d000.s627.t000 bn:00035660n
d000.s628.t000 bn:00083836v
d000.s629.t000 bn:00070528n
d000.s630.t000 bn:00007123n
d000.s631.t000 bn:00034946n
d000.s632.t000 bn:00027627n
d000.s633.t000 bn:00022246n
d000.s634.t000 bn:00085794v
d000.s635.t000 bn:00086736v
d000.s636.t000 bn:00021487n
d000.s637.t000 bn:00104025a
d000.s638.t000 bn:00024592n
d000.s639.t000 bn:00031483n
d000.s640.t000 bn:00018663n
d000.s641.t000 bn:00020468n
d000.s642.t000 bn:00025171n
d000.s643.t000 bn:00085941v
d000.s644.t000 bn:00087901v
d000.s645.t000 bn:00094185v
d000.s646.t000 bn:00026554n
d000.s647.t000 bn:00055948n
d000.s648.t000 bn:00098942a
d000.s649.t000 bn:00096246a
d000.s650.t000 bn:00093587v
d000.s651.t000 bn:00103098a
d000.s652.t000 bn:00017605n
d000.s653.t000 bn:00029678n bn:00029683n
d000.s654.t000 bn:00090120v
d000.s655.t000 bn:00067322n
d000.s656.t000 bn:00091986v
d000.s657.t000 bn:00084790v
d000.s658.t000 bn:00076843n
d000.s659.t000 bn:00097969a
d000.s660.t000 bn:00010033n
d000.s661.t000 bn:00060834n
d000.s662.t000 bn:00006915n
d000.s663.t000 bn:00090129v
d000.s664.t000 bn:00025336n
d000.s665.t000 bn:00005047n
d000.s666.t000 bn:00090289v
d000.s667.t000 bn:00034631n
d000.s668.t000 bn:00108320a
d000.s669.t000 bn:00008378n
d000.s670.t000 bn:00069369n
d000.s671.t000 bn:00066578n
d000.s672.t000 bn:00107981a
d000.s673.t000 bn:00079972n
d000.s674.t000 bn:00032300n
d000.s675.t000 bn:00021551n
d000.s676.t000 bn:00073547n
d000.s677.t000 bn:00025555n
d000.s678.t000 bn:00085475v
d000.s679.t000 bn:00088871v
d000.s680.t000 bn:00088554v
d000.s681.t000 bn:00088322v
d000.s682.t000 bn:00057864n
d000.s683.t000 bn:00033616n bn:00045960n
d000.s684.t000 bn:00042768n
d000.s685.t000 bn:00101014a
d000.s686.t000 bn:00090488v
d000.s687.t000 bn:00092540v
d000.s688.t000 bn:00020039n
d000.s689.t000 bn:00024597n
d000.s690.t000 bn:00017031n
d000.s691.t000 bn:00048051n
d000.s692.t000 bn:00015008n
d000.s693.t000 bn:00029372n
d000.s694.t000 bn:00009696n
d000.s695.t000 bn:00012293n
d000.s696.t000 bn:00091360v
d000.s697.t000 bn:00059311n
d000.s698.t000 bn:00020904n
d000.s699.t000 bn:00021306n
d000.s700.t000 bn:00031647n
d000.s701.t000 bn:00024212n
d000.s702.t000 bn:00052054n
d000.s703.t000 bn:00050462n
d000.s704.t000 bn:00000475n
d000.s705.t000 bn:00061084n
d000.s706.t000 bn:00019032n
d000.s707.t000 bn:00042665n
d000.s708.t000 bn:00111167a
d000.s709.t000 bn:00005093n
d000.s710.t000 bn:00049551n
d000.s711.t000 bn:00085608v
d000.s712.t000 bn:00017474n
d000.s713.t000 bn:00084088v
d000.s714.t000 bn:00066798n
d000.s715.t000 bn:00098590a
d000.s716.t000 bn:00021822n
d000.s717.t000 bn:00007535n
d000.s718.t000 bn:00022738n
d000.s719.t000 bn:00095362v
d000.s720.t000 bn:00109027a
d000.s721.t000 bn:00041302n
d000.s722.t000 bn:00050486n
d000.s723.t000 bn:00076647n
d000.s724.t000 bn:00005626n
d000.s725.t000 bn:00032120n
d000.s726.t000 bn:00021568n
d000.s727.t000 bn:00086880v
d000.s728.t000 bn:00094109v
d000.s729.t000 bn:00023864n
d000.s730.t000 bn:00027477n
d000.s731.t000 bn:00032201n
d000.s732.t000 bn:00106539a
d000.s733.t000 bn:00045161n
d000.s734.t000 bn:00109248a
d000.s735.t000 bn:00067582n
d000.s736.t000 bn:00021395n bn:00079654n bn:00079653n
d000.s737.t000 bn:00093251v
d000.s738.t000 bn:00005111n
d000.s739.t000 bn:00070697n
d000.s740.t000 bn:00023634n
d000.s741.t000 bn:00107028a
d000.s742.t000 bn:00021346n
d000.s743.t000 bn:00066600n
d000.s744.t000 bn:00097709a
d000.s745.t000 bn:00051011n
d000.s746.t000 bn:00036472n
d000.s747.t000 bn:00010600n
d000.s748.t000 bn:00084425v
d000.s749.t000 bn:00027131n
d000.s750.t000 bn:00006521n
d000.s751.t000 bn:00084088v
d000.s752.t000 bn:00013389n
d000.s753.t000 bn:00007011n
d000.s754.t000 bn:00024122n
d000.s755.t000 bn:00046200n
d000.s756.t000 bn:00048655n
d000.s757.t000 bn:00041310n
d000.s758.t000 bn:00086134v
d000.s759.t000 bn:00068966n
d000.s760.t000 bn:00025364n
d000.s761.t000 bn:00087460v
d000.s762.t000 bn:00082643v
d000.s763.t000 bn:00103301a
d000.s764.t000 bn:00028697n
d000.s765.t000 bn:00043801n
d000.s766.t000 bn:00004971n
d000.s767.t000 bn:00059285n
d000.s768.t000 bn:00021275n
d000.s769.t000 bn:00059249n
d000.s770.t000 bn:00085499v
d000.s771.t000 bn:00063256n
d000.s772.t000 bn:00054907n
d000.s773.t000 bn:00052571n
d000.s774.t000 bn:00083494v
d000.s775.t000 bn:00096787a
d000.s776.t000 bn:00012358n
d000.s777.t000 bn:00027576n
d000.s778.t000 bn:00060927n
d000.s779.t000 bn:00017325n
d000.s780.t000 bn:00089137v
d000.s781.t000 bn:00084511v
d000.s782.t000 bn:00083893v
d000.s783.t000 bn:00087612v
d000.s784.t000 bn:00056960n
d000.s785.t000 bn:00018734n
d000.s786.t000 bn:00044576n
d000.s787.t000 bn:00099539a
d000.s788.t000 bn:00101411a
d000.s789.t000 bn:00022095n
d000.s790.t000 bn:00003143n
d000.s791.t000 bn:00023011n
d000.s792.t000 bn:00053479n
d000.s793.t000 bn:00075023n
d000.s794.t000 bn:00054633n
d000.s795.t000 bn:00109662a
d000.s796.t000 bn:00028780n
d000.s797.t000 bn:00028288n
d000.s798.t000 bn:00103925a
d000.s799.t000 bn:00014690n
d000.s800.t000 bn:00067611n
d000.s801.t000 bn:00010633n
d000.s802.t000 bn:00041979n bn:00046356n
d000.s803.t000 bn:00061017n
d000.s804.t000 bn:00107939a
d000.s805.t000 bn:00050954n
d000.s806.t000 bn:00086709v bn:00086710v
d000.s807.t000 bn:00083225v
d000.s808.t000 bn:00022333n bn:00021846n
d000.s809.t000 bn:00105064a
d000.s810.t000 bn:00084451v
d000.s811.t000 bn:00031483n
d000.s812.t000 bn:00056037n
d000.s813.t000 bn:00018096n
