d000.s000.t000 bn:00048256n
d000.s104.t000 bn:00056463n
d000.s105.t000 bn:00070820n
d000.s106.t000 bn:00074289n
d000.s107.t000 bn:00074508n
d000.s108.t000 bn:00084566v
d000.s109.t000 bn:00071078n
d000.s110.t000 bn:00085337v
d000.s111.t000 bn:00009304n bn:00009305n
d000.s112.t000 bn:00060821n
d000.s113.t000 bn:00062019n
d000.s114.t000 bn:00053338n
d000.s115.t000 bn:00071695n
d000.s116.t000 bn:00048575n
d000.s117.t000 bn:00053675n
d000.s118.t000 bn:00071206n
d000.s119.t000 bn:00002072n
d000.s120.t000 bn:00022184n
d000.s121.t000 bn:00067037n
d000.s122.t000 bn:00085700v
d000.s123.t000 bn:00009536n
d000.s124.t000 bn:00036826n
d000.s125.t000 bn:00063337n
d000.s126.t000 bn:00082665v
d000.s127.t000 bn:00061135n
d000.s128.t000 bn:00066414n bn:00066419n
d000.s129.t000 bn:00032662n
d000.s130.t000
d000.s131.t000 bn:00068085n
d000.s132.t000 bn:00028247n
d000.s133.t000 bn:00085784v
d000.s134.t000 bn:00046298n
d000.s135.t000 bn:00034036n bn:00034034n
d000.s136.t000 bn:00055416n
d000.s137.t000 bn:00085570v
d000.s138.t000 bn:00071400n
d000.s139.t000 bn:00085337v
d000.s140.t000 bn:00023608n
d000.s141.t000 bn:00062308n
d000.s142.t000 bn:00026057n
d000.s143.t000 bn:00057015n
d000.s144.t000 bn:00064765n bn:00066247n
d000.s145.t000 bn:00024929n bn:00024927n
d000.s146.t000 bn:00023863n
d000.s147.t000 bn:00007929n
d000.s148.t000 bn:00029422n
d000.s149.t000 bn:00007287n
d000.s150.t000 bn:00027749n bn:00027747n
d000.s151.t000 bn:00044896n
d000.s152.t000 bn:00010728n bn:00011276n bn:00046942n
d000.s153.t000 bn:00054063n bn:00052571n
d000.s154.t000 bn:00074702n
d000.s155.t000 bn:00014262n
d000.s156.t000 bn:00067869n
d000.s157.t000 bn:00008567n bn:00027565n
d000.s158.t000 bn:00031654n
d000.s159.t000 bn:00045161n
d000.s160.t000 bn:00020452n
d000.s161.t000 bn:00080746n
d000.s162.t000 bn:00092512v
d000.s163.t000 bn:00066393n
d000.s164.t000 bn:00065079n
d000.s165.t000 bn:00006862n
d000.s166.t000 bn:00004146n
d000.s167.t000 bn:00076572n
d000.s168.t000 bn:00095235v
d000.s169.t000 bn:00087845v
d000.s170.t000 bn:00035314n
d000.s171.t000 bn:00040267n
d000.s172.t000 bn:00035664n bn:00065072n bn:00065073n
d000.s173.t000 bn:00005088n
d000.s174.t000 bn:00067901n
d000.s175.t000 bn:00025202n
d000.s176.t000 bn:00068548n
d000.s177.t000 bn:00027600n
d000.s178.t000 bn:00032120n
d000.s179.t000 bn:00047085n
d000.s180.t000 bn:00080043n
d000.s181.t000 bn:00047477n
d000.s182.t000 bn:00022453n
d000.s183.t000 bn:00053993n
d000.s184.t000 bn:00000356n
d000.s185.t000 bn:00061976n
d000.s186.t000 bn:00083781v
d000.s187.t000 bn:00055848n bn:00080080n
d000.s188.t000 bn:00071400n
d000.s189.t000 bn:00012710n
d000.s190.t000 bn:00035241n
d000.s191.t000 bn:00027434n
d000.s192.t000 bn:00089806v
d000.s193.t000 bn:00006678n
d000.s194.t000 bn:00021493n
d000.s195.t000 bn:00011313n
d000.s196.t000 bn:00087318v bn:00087829v
d000.s197.t000 bn:00035014n
d000.s198.t000 bn:00025234n
d000.s199.t000 bn:00052835n bn:00015916n
d000.s200.t000 bn:00024990n
d000.s201.t000 bn:00006140n
d000.s202.t000 bn:00043178n
d000.s203.t000 bn:00008618n
d000.s204.t000 bn:00054311n
d000.s205.t000 bn:00018121n
d000.s206.t000 bn:00015265n
d000.s207.t000 bn:00040829n
d000.s208.t000 bn:00054599n
d000.s209.t000 bn:00016873n
d000.s210.t000 bn:00062965n
d000.s211.t000 bn:00050575n
d000.s212.t000 bn:00009676n
d000.s213.t000 bn:00008838n
d000.s214.t000 bn:00087600v
d000.s215.t000 bn:00016077n
d000.s216.t000 bn:00076630n bn:00001082n
d000.s217.t000 bn:00006886n
d000.s218.t000 bn:00010150n
d000.s219.t000 bn:00007922n
d000.s220.t000 bn:00084302v
d000.s221.t000 bn:00087441v
d000.s222.t000 bn:00084065v
d000.s223.t000 bn:00009646n
d000.s224.t000 bn:00031545n
d000.s225.t000 bn:00067720n
d000.s226.t000 bn:00079184n
d000.s227.t000 bn:00043214n
d000.s228.t000 bn:00041212n
d000.s229.t000 bn:00083286v
d000.s230.t000 bn:00026146n bn:00021207n
d000.s231.t000 bn:00078867n
d000.s232.t000 bn:00064914n
d000.s233.t000 bn:00007153n
d000.s234.t000 bn:00031923n bn:00058899n
d000.s235.t000 bn:00047289n
d000.s236.t000 bn:00011780n
d000.s237.t000 bn:00009992n
d000.s238.t000 bn:00010728n bn:00011276n bn:00046942n
d000.s239.t000 bn:00016878n
d000.s240.t000 bn:00055352n bn:00043325n
d000.s241.t000 bn:00064129n
d000.s242.t000 bn:00068668n
d000.s243.t000 bn:00057430n
d000.s244.t000 bn:00032675n
d000.s245.t000 bn:00016913n
d000.s246.t000 bn:00033987n
d000.s247.t000 bn:00034524n
d000.s248.t000 bn:00079476n
d000.s249.t000 bn:00001560n
d000.s250.t000 bn:00045632n bn:00076834n
d000.s251.t000 bn:00028329n
d000.s252.t000 bn:00082435v
d000.s253.t000 bn:00069082n
d000.s254.t000 bn:00056030n bn:00056033n
d000.s255.t000 bn:00010806n
d000.s256.t000 bn:00022921n
d000.s257.t000 bn:00011431n
d000.s258.t000 bn:00000086n
d000.s259.t000 bn:00060836n
d000.s260.t000 bn:00003524n
d000.s261.t000 bn:00055811n
d000.s262.t000 bn:00031073n
d000.s263.t000 bn:00002190n
d000.s264.t000 bn:00024712n
d000.s265.t000 bn:00015656n
d000.s266.t000 bn:00084231v
d000.s267.t000 bn:00027813n bn:00027814n
d000.s268.t000 bn:00024069n
d000.s269.t000 bn:00031027n
d000.s270.t000 bn:00000790n
d000.s271.t000 bn:00082283v
d000.s272.t000 bn:00004566n
d000.s273.t000 bn:00057222n bn:00057223n
d000.s274.t000 bn:00042337n
d000.s275.t000 bn:00034898n
d000.s276.t000 bn:00061616n
d000.s277.t000 bn:00080066n
d000.s278.t000 bn:00014791n
d000.s279.t000 bn:00032060n
d000.s280.t000 bn:00001696n
d000.s281.t000 bn:00060881n bn:00078008n
d000.s282.t000 bn:00008420n
d000.s283.t000 bn:00015965n
d000.s284.t000 bn:00009566n bn:00068946n
d000.s285.t000 bn:00037691n
d000.s286.t000 bn:00064601n
d000.s287.t000 bn:00007805n
d000.s288.t000 bn:00020125n
d000.s289.t000 bn:00094280v
d000.s290.t000 bn:00034422n
d000.s291.t000 bn:00041468n
d000.s292.t000 bn:00007096n
d000.s293.t000 bn:00020616n
d000.s294.t000 bn:00042811n
d000.s295.t000 bn:00075090n
d000.s296.t000 bn:00023774n
d000.s297.t000 bn:00025804n
d000.s298.t000 bn:00014708n
d000.s299.t000 bn:00019694n
d000.s300.t000 bn:00046317n
d000.s301.t000 bn:00032045n bn:00032046n bn:00032047n
d000.s302.t000 bn:00064585n
d000.s303.t000 bn:00069026n
d000.s304.t000 bn:00088705v
d000.s305.t000 bn:00072968n
d000.s306.t000 bn:00004992n
d000.s307.t000 bn:00067427n
d000.s308.t000 bn:00041016n
d000.s309.t000 bn:00045695n
d000.s310.t000 bn:00047003n
d000.s311.t000 bn:00069614n
d000.s312.t000 bn:00051881n
d000.s313.t000 bn:00083293v
d000.s314.t000 bn:00006883n
d000.s315.t000 bn:00047718n
d000.s316.t000 bn:00001683n
d000.s317.t000 bn:00026279n
d000.s318.t000 bn:00015663n
d000.s319.t000 bn:00019477n
d000.s320.t000 bn:00084566v
d000.s321.t000 bn:00054289n
d000.s322.t000 bn:00041313n
d000.s323.t000 bn:00077170n
d000.s324.t000 bn:00084935v
d000.s325.t000 bn:00009616n
d000.s326.t000 bn:00076722n
d000.s327.t000 bn:00044879n
d000.s328.t000 bn:00060708n
d000.s329.t000 bn:00059034n
d000.s330.t000 bn:00083370v
d000.s331.t000 bn:00002156n
d000.s332.t000 bn:00019319n
d000.s333.t000 bn:00057662n
d000.s334.t000 bn:00046605n
d000.s335.t000 bn:00015763n
d000.s336.t000 bn:00066490n
d000.s337.t000 bn:00000568n bn:00069619n bn:00079152n
d000.s338.t000 bn:00054983n
d000.s339.t000 bn:00051489n
d000.s340.t000 bn:00057163n
d000.s341.t000 bn:00008600n
d000.s342.t000 bn:00007153n
d000.s343.t000 bn:00063266n
d000.s344.t000 bn:00001176n
d000.s345.t000 bn:00021939n
d000.s346.t000 bn:00010073n bn:00062699n
d000.s347.t000 bn:00085319v
d000.s348.t000 bn:00040293n
d000.s349.t000 bn:00022861n
d000.s350.t000 bn:00050588n
d000.s351.t000 bn:00058677n
d000.s352.t000 bn:00081285n
d000.s353.t000 bn:00079896n
d000.s354.t000 bn:00049911n
d000.s355.t000 bn:00073801n
d000.s356.t000 bn:00075145n
d000.s357.t000 bn:00072638n
d000.s358.t000 bn:00087107v
d000.s359.t000 bn:00016287n
d000.s360.t000 bn:00085339v
d000.s361.t000 bn:00032240n
d000.s362.t000 bn:00061953n bn:00075673n
d000.s363.t000 bn:00004339n
d000.s364.t000 bn:00036471n bn:00036472n
d000.s365.t000 bn:00077301n
d000.s366.t000 bn:00077186n
d000.s367.t000 bn:00037382n bn:00037383n
d000.s368.t000 bn:00059584n bn:00064723n
d000.s369.t000 bn:00052664n
d000.s370.t000 bn:00071135n
d000.s371.t000 bn:00050248n bn:00052402n
d000.s372.t000 bn:00050302n
d000.s373.t000 bn:00005518n
d000.s374.t000 bn:00000839n
d000.s375.t000 bn:00088453v
d000.s376.t000 bn:00029452n
d000.s377.t000 bn:00005568n
d000.s378.t000 bn:00055331n
d000.s379.t000 bn:00027508n
d000.s380.t000 bn:00082193v
d000.s381.t000 bn:00019735n
d000.s382.t000 bn:00050598n
d000.s383.t000 bn:00089241v
d000.s384.t000 bn:00073884n
d000.s385.t000 bn:00073766n
d000.s386.t000 bn:00082690v
d000.s387.t000 bn:00041820n
d000.s388.t000 bn:00065269n
d000.s389.t000 bn:00075008n
d000.s390.t000 bn:00030182n bn:00029856n
d000.s391.t000 bn:00088825v
d000.s392.t000 bn:00016403n
d000.s393.t000 bn:00027865n
d000.s394.t000 bn:00074450n
d000.s395.t000 bn:00008782n bn:00008786n bn:00036063n bn:00036065n
d000.s396.t000 bn:00089385v
d000.s397.t000 bn:00002427n
d000.s398.t000 bn:00007789n
d000.s399.t000 bn:00057022n bn:00056748n
d000.s400.t000 bn:00071546n
d000.s401.t000 bn:00046139n
d000.s402.t000 bn:00043484n
d000.s403.t000 bn:00079628n
d000.s404.t000 bn:00054125n
d000.s405.t000 bn:00035073n
d000.s406.t000 bn:00082327v
d000.s407.t000 bn:00083294v
d000.s408.t000 bn:00061950n
d000.s409.t000 bn:00001128n bn:00001172n bn:00001173n bn:00001174n
d000.s410.t000 bn:00000954n
d000.s411.t000 bn:00051758n
d000.s412.t000 bn:00057015n
d000.s413.t000 bn:00035632n
d000.s414.t000 bn:00044758n
d000.s415.t000 bn:00055052n
d000.s416.t000 bn:00069143n
d000.s417.t000 bn:00034253n
d000.s418.t000 bn:00048626n
d000.s419.t000 bn:00081866n
d000.s420.t000 bn:00087446v
d000.s421.t000 bn:00023658n
d000.s422.t000 bn:00060819n
d000.s423.t000 bn:00056155n
d000.s424.t000 bn:00034201n
d000.s425.t000 bn:00053479n
d000.s426.t000 bn:00070528n
d000.s427.t000 bn:00032512n
d000.s428.t000 bn:00035058n
d000.s429.t000 bn:00093757v bn:00093758v
d000.s430.t000 bn:00011110n
d000.s431.t000 bn:00028427n bn:00002059n
d000.s432.t000 bn:00050544n
d000.s433.t000 bn:00070914n
d000.s434.t000 bn:00037016n
d000.s435.t000 bn:00084556v
d000.s436.t000 bn:00021581n
d000.s437.t000 bn:00022653n
d000.s438.t000 bn:00022116n
d000.s439.t000 bn:00030616n
d000.s440.t000 bn:00037573n
d000.s441.t000 bn:00018756n
d000.s442.t000 bn:00001794n
d000.s443.t000 bn:00042326n
d000.s444.t000 bn:00087395v
d000.s445.t000 bn:00067050n
d000.s446.t000 bn:00025328n
d000.s447.t000 bn:00040428n
d000.s448.t000 bn:00075897n
d000.s449.t000 bn:00051688n
d000.s450.t000 bn:00041463n
d000.s451.t000 bn:00005940n
d000.s452.t000 bn:00019284n
d000.s453.t000 bn:00015879n
d000.s454.t000 bn:00071400n
d000.s455.t000 bn:00072557n
d000.s456.t000 bn:00006844n
d000.s457.t000 bn:00048529n
d000.s458.t000 bn:00082382v
d000.s459.t000 bn:00043853n
d000.s460.t000 bn:00026343n
d000.s461.t000 bn:00047159n
d000.s462.t000 bn:00007985n
d000.s463.t000 bn:00041788n
d000.s464.t000 bn:00018121n bn:00066343n bn:00066344n bn:00066347n bn:00066348n
d000.s465.t000 bn:00032099n
d000.s466.t000 bn:00064405n
d000.s467.t000 bn:00058205n
d000.s468.t000 bn:00029448n
d000.s469.t000 bn:00061772n
d000.s470.t000 bn:00019998n
d000.s471.t000 bn:00017609n
d000.s472.t000 bn:00037283n
d000.s473.t000 bn:00019439n bn:00049324n
d000.s474.t000 bn:00084198v
d000.s475.t000
d000.s476.t000 bn:00078589n
d000.s477.t000 bn:00051060n
d000.s478.t000 bn:00032718n
d000.s479.t000 bn:00012901n
d000.s480.t000 bn:00001304n
d000.s481.t000 bn:00028329n bn:00063213n bn:00063214n bn:00063218n bn:00036777n
d000.s482.t000 bn:00089089v
d000.s483.t000 bn:00046682n
d000.s484.t000 bn:00027508n
d000.s485.t000 bn:00004222n
d000.s486.t000 bn:00082475v
d000.s487.t000 bn:00040364n bn:00040366n
d000.s488.t000 bn:00007569n
d000.s489.t000 bn:00005435n
d000.s490.t000 bn:00054983n
d000.s491.t000 bn:00006846n
d000.s492.t000 bn:00019180n
d000.s493.t000 bn:00082286v
d000.s494.t000 bn:00052399n
d000.s495.t000 bn:00064703n
d000.s496.t000 bn:00068154n
d000.s497.t000 bn:00008392n
d000.s498.t000 bn:00021497n
d000.s499.t000 bn:00015267n
d000.s500.t000 bn:00016386n
d000.s501.t000 bn:00060768n
d000.s502.t000 bn:00015191n
d000.s503.t000 bn:00007283n
d000.s504.t000 bn:00055177n
d000.s505.t000 bn:00050485n
d000.s506.t000 bn:00066027n
d000.s507.t000 bn:00021226n bn:00021221n bn:00021222n
d000.s508.t000 bn:00046692n
d000.s509.t000 bn:00054539n
d000.s510.t000 bn:00073851n
d000.s511.t000 bn:00035769n bn:00074615n
d000.s512.t000 bn:00084629v
d000.s513.t000 bn:00085686v
d000.s514.t000 bn:00082711v
d000.s515.t000 bn:00071554n
d000.s516.t000 bn:00006382n
d000.s517.t000 bn:00007439n bn:00058415n
d000.s518.t000 bn:00088825v
d000.s519.t000 bn:00027477n
d000.s520.t000 bn:00091683v
d000.s521.t000 bn:00018756n
d000.s522.t000 bn:00030376n
d000.s523.t000 bn:00027415n
d000.s524.t000 bn:00011193n
d000.s525.t000 bn:00055452n
d000.s526.t000 bn:00062804n
d000.s527.t000 bn:00012524n
d000.s528.t000 bn:00068130n
d000.s529.t000 bn:00025781n
d000.s530.t000 bn:00008606n
d000.s531.t000 bn:00068790n
d000.s532.t000 bn:00007013n
d000.s533.t000 bn:00061777n
d000.s534.t000 bn:00042081n
d000.s535.t000 bn:00085391v bn:00087561v
d000.s536.t000 bn:00092361v
d000.s537.t000 bn:00065028n
d000.s538.t000 bn:00084524v
d000.s539.t000 bn:00033090n
d000.s540.t000 bn:00071183n
d000.s541.t000 bn:00000630n bn:00000629n
d000.s542.t000 bn:00074588n
d000.s543.t000 bn:00037209n
d000.s544.t000 bn:00047458n
d000.s545.t000 bn:00049167n
d000.s546.t000 bn:00063432n
d000.s547.t000 bn:00032476n
d000.s548.t000 bn:00067519n
d000.s549.t000 bn:00021742n
d000.s550.t000 bn:00044268n
d000.s551.t000 bn:00083340v bn:00083342v bn:00094301v
d000.s552.t000 bn:00044141n
d000.s553.t000 bn:00018345n
d000.s554.t000 bn:00051108n
d000.s555.t000 bn:00053832n
d000.s556.t000 bn:00027134n
d000.s557.t000 bn:00058678n
d000.s558.t000 bn:00002682n
d000.s559.t000 bn:00062851n
d000.s560.t000 bn:00008198n
d000.s561.t000 bn:00023807n
d000.s562.t000 bn:00047287n
d000.s563.t000 bn:00000288n bn:00026709n
d000.s564.t000 bn:00045201n
d000.s565.t000 bn:00085103v
d000.s566.t000 bn:00000735n
d000.s567.t000 bn:00035685n
d000.s568.t000 bn:00031353n
d000.s569.t000 bn:00025742n
d000.s570.t000 bn:00080075n
d000.s571.t000 bn:00014160n
d000.s572.t000 bn:00011241n
d000.s573.t000 bn:00026578n
d000.s574.t000 bn:00002355n
d000.s575.t000 bn:00090143v
d000.s576.t000 bn:00069550n bn:00069551n
d000.s577.t000 bn:00054616n
d000.s578.t000 bn:00085452v
d000.s579.t000 bn:00048638n
d000.s580.t000 bn:00022735n
d000.s581.t000 bn:00006258n
d000.s582.t000 bn:00022168n
d000.s583.t000 bn:00089240v bn:00089241v bn:00083181v bn:00083183v bn:00083184v
d000.s584.t000 bn:00046576n
d000.s585.t000 bn:00003601n
d000.s586.t000 bn:00086257v
d000.s587.t000 bn:00007001n
d000.s588.t000 bn:00027686n
d000.s589.t000 bn:00086681v
d000.s590.t000 bn:00064156n
d000.s591.t000 bn:00012962n
d000.s592.t000 bn:00060201n
d000.s593.t000 bn:00055542n
d000.s594.t000 bn:00022223n
d000.s595.t000 bn:00026874n
d000.s596.t000 bn:00074413n
d000.s597.t000 bn:00011101n
d000.s598.t000 bn:00087284v
d000.s599.t000 bn:00006848n
d000.s600.t000 bn:00084556v
d000.s601.t000 bn:00057267n
d000.s602.t000 bn:00051108n
d000.s603.t000 bn:00054812n
d000.s604.t000 bn:00027675n
d000.s605.t000 bn:00061979n
d000.s606.t000 bn:00000725n
d000.s607.t000 bn:00040851n
d000.s608.t000 bn:00084654v
d000.s609.t000 bn:00022115n
d000.s610.t000 bn:00045882n
d000.s611.t000 bn:00055031n
d000.s612.t000 bn:00086173v
d000.s613.t000 bn:00088825v
d000.s614.t000 bn:00073090n bn:00073093n
d000.s615.t000 bn:00088104v
d000.s616.t000 bn:00065962n bn:00065964n
d000.s617.t000 bn:00045277n
d000.s618.t000 bn:00046063n
d000.s619.t000 bn:00001426n
d000.s620.t000 bn:00035918n
d000.s621.t000 bn:00061343n
d000.s622.t000 bn:00062694n
d000.s623.t000 bn:00009617n bn:00009627n
d000.s624.t000 bn:00005865n
d000.s625.t000 bn:00044576n
d000.s626.t000 bn:00007018n bn:00060798n
d000.s627.t000 bn:00053849n
d000.s628.t000 bn:00079884n
d000.s629.t000 bn:00083891v
d000.s630.t000 bn:00046406n
d000.s631.t000 bn:00004226n
d000.s632.t000 bn:00076228n
d000.s633.t000 bn:00005660n
d000.s634.t000 bn:00006945n
d000.s635.t000 bn:00072863n
d000.s636.t000 bn:00080831n
d000.s637.t000 bn:00027283n
d000.s638.t000 bn:00077904n
d000.s639.t000 bn:00068233n
d000.s640.t000 bn:00075834n
d000.s641.t000 bn:00006905n
d000.s642.t000 bn:00009078n
d000.s643.t000 bn:00044784n
d000.s644.t000 bn:00048062n
d000.s645.t000 bn:00082667v
d000.s646.t000 bn:00092759v
d000.s647.t000 bn:00033897n
d000.s648.t000 bn:00056342n
d000.s649.t000 bn:00091037v
d000.s650.t000 bn:00077931n
d000.s651.t000 bn:00011346n
d000.s652.t000 bn:00004654n
d000.s653.t000 bn:00009456n
d000.s654.t000
d000.s655.t000 bn:00071511n
d000.s656.t000 bn:00007731n
d000.s657.t000 bn:00027496n
d000.s658.t000 bn:00011346n bn:00011347n bn:00011349n
d000.s659.t000 bn:00029807n
d000.s660.t000 bn:00082558v
d000.s661.t000 bn:00084773v
d000.s662.t000 bn:00019820n
d000.s663.t000 bn:00036479n
d000.s664.t000 bn:00046064n
d000.s665.t000 bn:00012560n
d000.s666.t000 bn:00012048n bn:00076373n bn:00076421n
d000.s667.t000 bn:00090460v
d000.s668.t000 bn:00004406n
d000.s669.t000 bn:00089921v
d000.s670.t000 bn:00073620n
d000.s671.t000 bn:00011984n bn:00072091n
d000.s672.t000 bn:00065900n
d000.s673.t000 bn:00005391n
d000.s674.t000 bn:00069924n
d000.s675.t000 bn:00059498n
d000.s676.t000 bn:00069350n
d000.s677.t000 bn:00051080n
d000.s678.t000 bn:00084766v
d000.s679.t000 bn:00009236n
d000.s680.t000 bn:00070690n
d000.s681.t000 bn:00021477n
d000.s682.t000 bn:00025915n
d000.s683.t000 bn:00014780n
d000.s684.t000 bn:00022872n
d000.s685.t000 bn:00062776n
d000.s686.t000 bn:00035426n bn:00035427n
d000.s687.t000 bn:00063072n
d000.s688.t000 bn:00027457n
d000.s689.t000 bn:00026173n
d000.s690.t000 bn:00012600n
d000.s691.t000 bn:00074702n
d000.s692.t000 bn:00067297n
d000.s693.t000 bn:00070422n
d000.s694.t000 bn:00094280v
d000.s695.t000 bn:00081292n
d000.s696.t000 bn:00081947n
d000.s697.t000 bn:00094279v
d000.s698.t000 bn:00026886n
d000.s699.t000 bn:00017102n
d000.s700.t000 bn:00006865n
d000.s701.t000 bn:00020978n bn:00004350n
d000.s702.t000 bn:00032718n
d000.s703.t000 bn:00000356n
d000.s704.t000 bn:00023397n
d000.s705.t000 bn:00092443v
d000.s706.t000 bn:00047360n
d000.s707.t000 bn:00049859n
d000.s708.t000 bn:00021975n bn:00021974n bn:00021980n
d000.s709.t000 bn:00022865n
d000.s710.t000 bn:00077993n
d000.s711.t000 bn:00087599v
d000.s712.t000 bn:00038333n
d000.s713.t000 bn:00060810n
d000.s714.t000 bn:00024643n
d000.s715.t000 bn:00025538n
d000.s716.t000 bn:00087355v
d000.s717.t000 bn:00084889v
d000.s718.t000 bn:00003570n
d000.s719.t000 bn:00001553n
d000.s720.t000 bn:00029215n
d000.s721.t000 bn:00086679v
d000.s722.t000 bn:00004064n bn:00068856n
d000.s723.t000 bn:00040390n
d000.s724.t000 bn:00021396n
d000.s725.t000 bn:00047600n
d000.s726.t000 bn:00006759n
d000.s727.t000 bn:00004217n
d000.s728.t000 bn:00047030n
d000.s729.t000 bn:00011591n
d000.s730.t000 bn:00021628n bn:00048496n
d000.s731.t000 bn:00068234n
d000.s732.t000 bn:00061013n
d000.s733.t000 bn:00056841n
d000.s734.t000 bn:00045630n
d000.s735.t000 bn:00071858n
d000.s736.t000 bn:00000356n
d000.s737.t000 bn:00015937n
d000.s738.t000 bn:00020185n
d000.s739.t000 bn:00008382n
d000.s740.t000 bn:00001582n
d000.s741.t000 bn:00072332n
d000.s742.t000 bn:00071841n bn:00071838n bn:00058313n
d000.s743.t000 bn:00051752n
d000.s744.t000 bn:00030823n
d000.s745.t000 bn:00009023n
d000.s746.t000 bn:00050151n
d000.s747.t000 bn:00082705v
d000.s748.t000 bn:00005017n
d000.s749.t000 bn:00042043n
d000.s750.t000 bn:00018306n
d000.s751.t000 bn:00040313n
d000.s752.t000 bn:00027195n
d000.s753.t000 bn:00065106n
d000.s754.t000 bn:00011880n
d000.s755.t000 bn:00050511n
d000.s756.t000 bn:00027366n
d000.s757.t000 bn:00054336n
d000.s758.t000 bn:00004359n
d000.s759.t000 bn:00082665v
d000.s760.t000 bn:00075826n
d000.s761.t000 bn:00002381n bn:00054141n
d000.s762.t000 bn:00006226n
d000.s763.t000 bn:00064346n
d000.s764.t000 bn:00007758n
d000.s765.t000 bn:00023438n
d000.s766.t000 bn:00000775n bn:00024371n
d000.s767.t000 bn:00023686n
d000.s768.t000 bn:00034484n
d000.s769.t000 bn:00065835n
d000.s770.t000 bn:00031027n
d000.s771.t000 bn:00026373n
d000.s772.t000 bn:00018112n
d000.s773.t000 bn:00002171n bn:00021348n
d000.s774.t000 bn:00081194n
d000.s775.t000 bn:00088162v
d000.s776.t000 bn:00035207n
d000.s777.t000 bn:00052757n
d000.s778.t000 bn:00034702n
d000.s779.t000 bn:00046794n
d000.s780.t000 bn:00009630n
d000.s781.t000 bn:00091562v
d000.s782.t000 bn:00075008n
