d000.s000.t000 bn:00040813n
d000.s116.t000 bn:00015399n
d000.s117.t000 bn:00005111n
d000.s118.t000 bn:00000741n
d000.s119.t000 bn:00005047n
d000.s120.t000 bn:00016401n
d000.s121.t000 bn:00070574n
d000.s122.t000 bn:00020185n
d000.s123.t000 bn:00074613n
d000.s124.t000 bn:00071599n
d000.s125.t000 bn:00014175n
d000.s126.t000 bn:00064751n
d000.s127.t000 bn:00031321n
d000.s128.t000 bn:00041585n
d000.s129.t000 bn:00054409n
d000.s130.t000 bn:00061041n
d000.s131.t000 bn:00091493v
d000.s132.t000 bn:00063155n
d000.s133.t000 bn:00047691n
d000.s134.t000 bn:00091493v
d000.s135.t000 bn:00052358n
d000.s136.t000 bn:00074595n
d000.s137.t000 bn:00027898n
d000.s138.t000 bn:00027686n bn:00076496n
d000.s139.t000 bn:00087845v
d000.s140.t000 bn:00082720v
d000.s141.t000 bn:00042404n
d000.s142.t000 bn:00031627n
d000.s143.t000 bn:00030625n
d000.s144.t000 bn:00034472n
d000.s145.t000 bn:00076298n
d000.s146.t000 bn:00016420n
d000.s147.t000 bn:00062612n bn:00034817n
d000.s148.t000 bn:00088849v
d000.s149.t000 bn:00060187n
d000.s150.t000 bn:00071670n
d000.s151.t000 bn:00084511v
d000.s152.t000 bn:00077593n bn:00077597n
d000.s153.t000 bn:00077593n bn:00077597n
d000.s154.t000 bn:00067941n
d000.s155.t000 bn:00025538n
d000.s156.t000 bn:00062414n
d000.s157.t000 bn:00024432n bn:00028147n
d000.s158.t000 bn:00022996n
d000.s159.t000 bn:00056029n
d000.s160.t000 bn:00030713n
d000.s161.t000 bn:00060117n
d000.s162.t000 bn:00022411n bn:00022423n
d000.s163.t000 bn:00034048n
d000.s164.t000 bn:00076545n
d000.s165.t000 bn:00017905n
d000.s166.t000 bn:00035902n
d000.s167.t000 bn:00015785n
d000.s168.t000 bn:00053801n
d000.s169.t000 bn:00066072n
d000.s170.t000 bn:00073258n bn:00060063n
d000.s171.t000 bn:00034048n
d000.s172.t000 bn:00056727n
d000.s173.t000 bn:00060643n
d000.s174.t000 bn:00048985n
d000.s175.t000 bn:00016461n
d000.s176.t000 bn:00036111n
d000.s177.t000 bn:00077747n
d000.s178.t000 bn:00010605n
d000.s179.t000 bn:00062965n
d000.s180.t000 bn:00072004n
d000.s181.t000 bn:00001793n
d000.s182.t000 bn:00018024n
d000.s183.t000 bn:00020858n
d000.s184.t000 bn:00014710n
d000.s185.t000 bn:00000739n
d000.s186.t000 bn:00001961n bn:00014169n
d000.s187.t000 bn:00029239n
d000.s188.t000 bn:00040347n
d000.s189.t000 bn:00023322n
d000.s190.t000 bn:00086942v
d000.s191.t000 bn:00097154a
d000.s192.t000 bn:00027354n
d000.s193.t000 bn:00036882n bn:00044002n
d000.s194.t000 bn:00068136n
d000.s195.t000 bn:00063492n
d000.s196.t000 bn:00064201n
d000.s197.t000 bn:00079571n bn:00074099n
d000.s198.t000 bn:00014574n
d000.s199.t000 bn:00079454n
d000.s200.t000 bn:00045892n
d000.s201.t000 bn:00045882n
d000.s202.t000 bn:00023807n
d000.s203.t000 bn:00003270n
d000.s204.t000 bn:00026838n
d000.s205.t000 bn:00030951n
d000.s206.t000 bn:00000674n
d000.s207.t000 bn:00051975n
d000.s208.t000 bn:00037515n
d000.s209.t000 bn:00048655n
d000.s210.t000 bn:00084058v
d000.s211.t000 bn:00060095n
d000.s212.t000 bn:00084556v
d000.s213.t000 bn:00077554n bn:00077553n
d000.s214.t000 bn:00058442n
d000.s215.t000 bn:00079940n
d000.s216.t000 bn:00018024n
d000.s217.t000 bn:00063293n
d000.s218.t000 bn:00032402n
d000.s219.t000 bn:00056135n
d000.s220.t000 bn:00015914n
d000.s221.t000 bn:00012633n
d000.s222.t000 bn:00010183n
d000.s223.t000 bn:00032675n
d000.s224.t000 bn:00036882n bn:00044002n
d000.s225.t000 bn:00008187n
d000.s226.t000 bn:00052815n
d000.s227.t000 bn:00056990n
d000.s228.t000 bn:00095572v
d000.s229.t000 bn:00074383n
d000.s230.t000 bn:00007922n
d000.s231.t000 bn:00027375n
d000.s232.t000 bn:00053801n
d000.s233.t000 bn:00027566n
d000.s234.t000 bn:00005704n
d000.s235.t000 bn:00022606n
d000.s236.t000 bn:00081355n bn:00081337n
d000.s237.t000 bn:00058313n
d000.s238.t000 bn:00000790n
d000.s239.t000 bn:00083045v
d000.s240.t000 bn:00087013v
d000.s241.t000 bn:00019479n
d000.s242.t000 bn:00031801n
d000.s243.t000 bn:00029241n
d000.s244.t000 bn:00007786n
d000.s245.t000 bn:00015795n
d000.s246.t000 bn:00036686n
d000.s247.t000 bn:00002155n
d000.s248.t000 bn:00045882n
d000.s249.t000 bn:00079079n
d000.s250.t000 bn:00093676v
d000.s251.t000 bn:00031618n
d000.s252.t000 bn:00000690n
d000.s253.t000 bn:00031627n
d000.s254.t000 bn:00080190n
d000.s255.t000 bn:00012901n
d000.s256.t000 bn:00023309n
d000.s257.t000 bn:00068220n
d000.s258.t000 bn:00046315n
d000.s259.t000 bn:00035746n
d000.s260.t000 bn:00004836n
d000.s261.t000 bn:00046139n
d000.s262.t000 bn:00031545n
d000.s263.t000 bn:00045513n
d000.s264.t000 bn:00000428n
d000.s265.t000 bn:00052671n bn:00048453n bn:00052674n
d000.s266.t000 bn:00035762n
d000.s267.t000 bn:00066032n
d000.s268.t000 bn:00037515n
d000.s269.t000 bn:00036686n
d000.s270.t000 bn:00031321n
d000.s271.t000 bn:00001227n
d000.s272.t000 bn:00042043n
d000.s273.t000 bn:00027796n
d000.s274.t000 bn:00005023n
d000.s275.t000 bn:00047375n
d000.s276.t000 bn:00032381n
d000.s277.t000 bn:00011078n
d000.s278.t000 bn:00051053n
d000.s279.t000 bn:00057563n
d000.s280.t000 bn:00070159n
d000.s281.t000 bn:00000662n
d000.s282.t000 bn:00026661n
d000.s283.t000 bn:00049322n
d000.s284.t000 bn:00088847v
d000.s285.t000 bn:00021644n
d000.s286.t000 bn:00043029n
d000.s287.t000 bn:00062612n bn:00034817n
d000.s288.t000 bn:00093676v
d000.s289.t000 bn:00023758n
d000.s290.t000 bn:00016987n
d000.s291.t000 bn:00032322n
d000.s292.t000 bn:00011431n
d000.s293.t000 bn:00077766n
d000.s294.t000 bn:00058442n
d000.s295.t000 bn:00027523n
d000.s296.t000 bn:00002096n
d000.s297.t000 bn:00064755n
d000.s298.t000 bn:00028639n
d000.s299.t000 bn:00041585n
d000.s300.t000 bn:00027685n bn:00061736n
d000.s301.t000 bn:00069614n
d000.s302.t000 bn:00001461n
d000.s303.t000 bn:00063584n
d000.s304.t000 bn:00071216n
d000.s305.t000 bn:00070690n
d000.s306.t000 bn:00084889v
d000.s307.t000 bn:00017395n
d000.s308.t000 bn:00058940n
d000.s309.t000 bn:00057205n
d000.s310.t000 bn:00037180n
d000.s311.t000 bn:00077028n
d000.s312.t000 bn:00005004n
d000.s313.t000 bn:00001937n
d000.s314.t000 bn:00026835n
d000.s315.t000 bn:00086602v
d000.s316.t000 bn:00005704n
d000.s317.t000 bn:00070528n
d000.s318.t000 bn:00020914n
d000.s319.t000 bn:00053519n
d000.s320.t000 bn:00004836n
d000.s321.t000 bn:00041241n
d000.s322.t000 bn:00000728n
d000.s323.t000 bn:00049571n
d000.s324.t000 bn:00046396n
d000.s325.t000 bn:00017014n
d000.s326.t000 bn:00062612n bn:00034817n
d000.s327.t000 bn:00063237n
d000.s328.t000 bn:00036941n
d000.s329.t000 bn:00087794v
d000.s330.t000 bn:00019405n
d000.s331.t000 bn:00050283n
d000.s332.t000 bn:00021252n
d000.s333.t000 bn:00088421v
d000.s334.t000 bn:00069638n
d000.s335.t000 bn:00046693n
d000.s336.t000 bn:00064610n
d000.s337.t000 bn:00033672n
d000.s338.t000 bn:00021675n
d000.s339.t000 bn:00000301n
d000.s340.t000 bn:00073310n
d000.s341.t000 bn:00068672n
d000.s342.t000 bn:00026107n
d000.s343.t000 bn:00024323n
d000.s344.t000 bn:00025913n
d000.s345.t000 bn:00013984n
d000.s346.t000 bn:00082820v
d000.s347.t000 bn:00018734n
d000.s348.t000 bn:00056135n
d000.s349.t000 bn:00078131n
d000.s350.t000 bn:00045513n
d000.s351.t000 bn:00011999n
d000.s352.t000 bn:00082820v
d000.s353.t000 bn:00031075n
d000.s354.t000 bn:00000986n
d000.s355.t000 bn:00070159n
d000.s356.t000 bn:00076675n
d000.s357.t000 bn:00059957n
d000.s358.t000 bn:00054416n
d000.s359.t000 bn:00093472v
d000.s360.t000 bn:00000489n
d000.s361.t000 bn:00024493n
d000.s362.t000 bn:00056023n
d000.s363.t000 bn:00042601n
d000.s364.t000 bn:00056443n
d000.s365.t000 bn:00080852n
d000.s366.t000 bn:00082687v
d000.s367.t000 bn:00058460n
d000.s368.t000 bn:00091708v
d000.s369.t000 bn:00037315n
d000.s370.t000 bn:00027810n
d000.s371.t000 bn:00021397n
d000.s372.t000 bn:00007309n
d000.s373.t000 bn:00024432n bn:00028147n
d000.s374.t000 bn:00060967n
d000.s375.t000 bn:00007805n
d000.s376.t000 bn:00017559n
d000.s377.t000 bn:00068220n
d000.s378.t000 bn:00025638n
d000.s379.t000 bn:00032306n
d000.s380.t000 bn:00022996n
d000.s381.t000 bn:00016047n
d000.s382.t000 bn:00047052n
d000.s383.t000 bn:00028795n
d000.s384.t000 bn:00067869n
d000.s385.t000 bn:00045513n
d000.s386.t000 bn:00086454v
d000.s387.t000 bn:00026079n
d000.s388.t000 bn:00046705n
d000.s389.t000 bn:00009869n
d000.s390.t000 bn:00080022n
d000.s391.t000 bn:00078365n
d000.s392.t000 bn:00011999n
d000.s393.t000 bn:00019268n
d000.s394.t000 bn:00029807n
d000.s395.t000 bn:00032089n
d000.s396.t000 bn:00003125n
d000.s397.t000 bn:00008572n
d000.s398.t000 bn:00075374n
d000.s399.t000 bn:00028780n
d000.s400.t000 bn:00027686n bn:00076496n
d000.s401.t000 bn:00000127n
d000.s402.t000 bn:00035649n
d000.s403.t000 bn:00074615n
d000.s404.t000 bn:00079571n bn:00074099n
d000.s405.t000 bn:00040335n
d000.s406.t000 bn:00020839n
d000.s407.t000 bn:00003057n
d000.s408.t000 bn:00090715v
d000.s409.t000 bn:00008051n
d000.s410.t000 bn:00001939n
d000.s411.t000 bn:00048655n
d000.s412.t000 bn:00001586n
d000.s413.t000 bn:00041468n
d000.s414.t000 bn:00079152n bn:00000568n bn:00069619n
d000.s415.t000 bn:00025804n
d000.s416.t000 bn:00028783n
d000.s417.t000 bn:00077172n bn:00019887n
d000.s418.t000 bn:00066798n
d000.s419.t000 bn:00035289n
d000.s420.t000 bn:00027523n
d000.s421.t000 bn:00036640n
d000.s422.t000 bn:00054297n
d000.s423.t000 bn:00067125n
d000.s424.t000 bn:00051538n
d000.s425.t000 bn:00048985n
d000.s426.t000 bn:00035305n
d000.s427.t000 bn:00041200n
d000.s428.t000 bn:00066857n
d000.s429.t000 bn:00074702n
d000.s430.t000 bn:00000724n bn:00005885n
d000.s431.t000 bn:00014439n
d000.s432.t000 bn:00103393a
d000.s433.t000 bn:00074595n
d000.s434.t000 bn:00057563n
d000.s435.t000 bn:00057563n
d000.s436.t000 bn:00033965n
d000.s437.t000 bn:00080759n
d000.s438.t000 bn:00031044n bn:00028248n
d000.s439.t000 bn:00005111n
d000.s440.t000 bn:00027386n
d000.s441.t000 bn:00005601n
d000.s442.t000 bn:00012059n bn:00012060n
d000.s443.t000 bn:00067153n
d000.s444.t000 bn:00008735n
d000.s445.t000 bn:00008197n
d000.s446.t000 bn:00014457n
d000.s447.t000 bn:00077465n
d000.s448.t000 bn:00020164n
d000.s449.t000 bn:00007499n
d000.s450.t000 bn:00007786n
d000.s451.t000 bn:00014137n
d000.s452.t000 bn:00043332n
d000.s453.t000 bn:00016403n
d000.s454.t000 bn:00055124n
d000.s455.t000 bn:00004293n
d000.s456.t000 bn:00033735n
d000.s457.t000 bn:00042221n
d000.s458.t000 bn:00029899n
d000.s459.t000 bn:00001282n bn:00080043n
d000.s460.t000 bn:00052131n
d000.s461.t000 bn:00090460v
d000.s462.t000 bn:00007047n
d000.s463.t000 bn:00014793n
d000.s464.t000 bn:00034542n
d000.s465.t000 bn:00070690n
d000.s466.t000 bn:00084629v
d000.s467.t000 bn:00054416n
d000.s468.t000 bn:00051951n
d000.s469.t000 bn:00064785n
d000.s470.t000 bn:00067519n
d000.s471.t000 bn:00043484n bn:00014711n
d000.s472.t000 bn:00036941n
d000.s473.t000 bn:00034151n
d000.s474.t000 bn:00007153n
d000.s475.t000 bn:00034004n
d000.s476.t000 bn:00061406n
d000.s477.t000 bn:00034854n
d000.s478.t000 bn:00063584n
d000.s479.t000 bn:00016426n
d000.s480.t000 bn:00023645n
d000.s481.t000 bn:00020839n
d000.s482.t000 bn:00013807n
d000.s483.t000 bn:00053519n
d000.s484.t000 bn:00014333n bn:00070389n
d000.s485.t000 bn:00000641n
d000.s486.t000 bn:00091708v
d000.s487.t000 bn:00048144n
d000.s488.t000 bn:00079827n
d000.s489.t000 bn:00001077n
d000.s490.t000 bn:00025781n
d000.s491.t000 bn:00018894n
d000.s492.t000 bn:00006384n
d000.s493.t000 bn:00019864n
d000.s494.t000 bn:00075644n
d000.s495.t000 bn:00007847n
d000.s496.t000 bn:00036077n
d000.s497.t000 bn:00072886n bn:00065006n
d000.s498.t000 bn:00000086n
d000.s499.t000 bn:00090853v
d000.s500.t000 bn:00032089n
d000.s501.t000 bn:00026554n
d000.s502.t000 bn:00072496n
d000.s503.t000 bn:00082380v
d000.s504.t000 bn:00063237n
d000.s505.t000 bn:00053675n
d000.s506.t000 bn:00073547n
d000.s507.t000 bn:00033359n
d000.s508.t000 bn:00043807n
d000.s509.t000 bn:00062612n bn:00034817n
d000.s510.t000 bn:00026554n
d000.s511.t000 bn:00088932v
d000.s512.t000 bn:00020040n
d000.s513.t000 bn:00035415n
d000.s514.t000 bn:00040744n
d000.s515.t000 bn:00016461n
d000.s516.t000 bn:00090548v
d000.s517.t000 bn:00011442n
d000.s518.t000 bn:00077761n
d000.s519.t000 bn:00008985n
d000.s520.t000 bn:00044869n
d000.s521.t000 bn:00062965n
d000.s522.t000 bn:00028288n
d000.s523.t000 bn:00005913n
d000.s524.t000 bn:00066600n
d000.s525.t000 bn:00088162v
d000.s526.t000 bn:00076266n
d000.s527.t000 bn:00090548v
d000.s528.t000 bn:00027909n
d000.s529.t000 bn:00014609n
d000.s530.t000 bn:00055554n
d000.s531.t000 bn:00004451n bn:00004453n
d000.s532.t000 bn:00052708n bn:00017550n
d000.s533.t000 bn:00082394v
d000.s534.t000 bn:00012295n
d000.s535.t000 bn:00077377n
d000.s536.t000 bn:00047358n
d000.s537.t000 bn:00043484n bn:00014711n
d000.s538.t000 bn:00000127n
d000.s539.t000 bn:00006502n
d000.s540.t000 bn:00054973n
d000.s541.t000 bn:00054299n
d000.s542.t000 bn:00061979n
d000.s543.t000 bn:00001676n
d000.s544.t000 bn:00062699n
d000.s545.t000 bn:00029806n bn:00065253n
d000.s546.t000 bn:00000086n
d000.s547.t000 bn:00025075n
d000.s548.t000 bn:00074595n
d000.s549.t000 bn:00005704n
d000.s550.t000 bn:00000127n
d000.s551.t000 bn:00027133n
d000.s552.t000 bn:00086459v
d000.s553.t000 bn:00032411n
d000.s554.t000 bn:00016859n
d000.s555.t000 bn:00070437n
d000.s556.t000 bn:00070013n
d000.s557.t000 bn:00046870n
d000.s558.t000 bn:00072004n
d000.s559.t000 bn:00064699n
d000.s560.t000 bn:00067941n
d000.s561.t000 bn:00008263n
d000.s562.t000 bn:00080386n
d000.s563.t000 bn:00062612n bn:00034817n
d000.s564.t000 bn:00014731n
d000.s565.t000 bn:00046693n
d000.s566.t000 bn:00021766n
d000.s567.t000 bn:00003057n
d000.s568.t000 bn:00003270n
d000.s569.t000 bn:00022589n
d000.s570.t000 bn:00000992n
d000.s571.t000 bn:00067948n
d000.s572.t000 bn:00056727n
d000.s573.t000 bn:00048659n
d000.s574.t000 bn:00024592n
d000.s575.t000 bn:00000790n
d000.s576.t000 bn:00042918n
d000.s577.t000 bn:00093472v
d000.s578.t000 bn:00055357n
d000.s579.t000 bn:00080759n
d000.s580.t000 bn:00014137n
d000.s581.t000 bn:00004795n
d000.s582.t000 bn:00072139n
d000.s583.t000 bn:00067043n bn:00067050n
d000.s584.t000 bn:00029050n
d000.s585.t000 bn:00086568v
d000.s586.t000 bn:00005927n
d000.s587.t000 bn:00006140n
d000.s588.t000 bn:00007309n
d000.s589.t000 bn:00046516n
d000.s590.t000 bn:00046137n
d000.s591.t000 bn:00004451n bn:00004453n
d000.s593.t000 bn:00025804n
d000.s594.t000 bn:00001965n
d000.s595.t000 bn:00086942v
d000.s596.t000 bn:00095149v
d000.s597.t000 bn:00028872n
d000.s598.t000 bn:00088421v
d000.s599.t000 bn:00030762n
d000.s600.t000 bn:00051752n
d000.s601.t000 bn:00062965n
d000.s602.t000 bn:00018663n
d000.s603.t000 bn:00032306n
d000.s604.t000 bn:00011639n
d000.s605.t000 bn:00012059n bn:00012060n
d000.s606.t000 bn:00027491n
d000.s607.t000 bn:00027976n
d000.s608.t000 bn:00024507n
d000.s609.t000 bn:00009183n
d000.s610.t000 bn:00000356n
d000.s611.t000 bn:00019980n
d000.s612.t000 bn:00076266n
d000.s613.t000 bn:00050004n
d000.s614.t000 bn:00028426n
d000.s616.t000 bn:00061253n
d000.s617.t000 bn:00055439n
d000.s618.t000 bn:00026623n
d000.s619.t000 bn:00029241n
d000.s620.t000 bn:00032306n
d000.s621.t000 bn:00070437n
d000.s622.t000 bn:00001669n bn:00002185n
d000.s623.t000 bn:00067417n bn:00071215n bn:00012452n
d000.s624.t000 bn:00026066n
d000.s625.t000 bn:00056728n
d000.s626.t000 bn:00007309n
d000.s627.t000 bn:00057001n
d000.s628.t000 bn:00011078n
d000.s629.t000 bn:00082690v
d000.s630.t000 bn:00018638n
d000.s631.t000 bn:00005677n
d000.s632.t000 bn:00087277v
d000.s633.t000 bn:00040368n
d000.s634.t000 bn:00072322n
d000.s635.t000 bn:00021649n
d000.s636.t000 bn:00059195n
d000.s637.t000 bn:00067353n
d000.s638.t000 bn:00035304n
d000.s639.t000 bn:00028872n
d000.s640.t000 bn:00046137n
d000.s641.t000 bn:00037489n
d000.s642.t000 bn:00017267n
d000.s643.t000 bn:00028015n bn:00028016n bn:00028017n bn:00028018n
d000.s644.t000 bn:00007047n
d000.s645.t000 bn:00009631n
d000.s646.t000 bn:00083286v
d000.s647.t000 bn:00007731n
d000.s648.t000 bn:00016013n
d000.s649.t000 bn:00024534n
d000.s650.t000 bn:00033672n
d000.s651.t000 bn:00084889v
d000.s652.t000 bn:00016652n bn:00016651n
d000.s653.t000 bn:00076298n
d000.s654.t000 bn:00022257n bn:00022258n
d000.s655.t000 bn:00030951n
d000.s656.t000 bn:00003132n
d000.s657.t000 bn:00004836n
d000.s658.t000 bn:00048668n
d000.s659.t000 bn:00011674n
d000.s660.t000 bn:00005004n
d000.s661.t000 bn:00082485v
d000.s662.t000 bn:00028609n
d000.s663.t000 bn:00087452v
d000.s664.t000 bn:00058512n
d000.s665.t000 bn:00001669n bn:00002185n
d000.s666.t000 bn:00065703n
d000.s667.t000 bn:00084738v
d000.s668.t000 bn:00043637n
d000.s669.t000 bn:00082357v
d000.s670.t000 bn:00072886n bn:00065006n
d000.s671.t000 bn:00023634n
d000.s672.t000 bn:00014710n
d000.s673.t000 bn:00042730n
d000.s674.t000 bn:00018663n
d000.s675.t000 bn:00060466n
d000.s676.t000 bn:00053303n
d000.s677.t000 bn:00080759n
d000.s678.t000 bn:00078424n
d000.s679.t000 bn:00064326n
d000.s680.t000 bn:00014012n
d000.s681.t000 bn:00022996n
d000.s682.t000 bn:00068923n
d000.s683.t000 bn:00000992n
d000.s684.t000 bn:00086606v
d000.s685.t000 bn:00082668v
d000.s686.t000 bn:00001939n
d000.s687.t000 bn:00005121n
d000.s688.t000 bn:00008420n
d000.s689.t000 bn:00040607n
d000.s690.t000 bn:00042379n
d000.s691.t000 bn:00044620n
d000.s692.t000 bn:00022026n
d000.s693.t000 bn:00063666n
d000.s694.t000 bn:00048496n
d000.s695.t000 bn:00027796n
d000.s696.t000 bn:00064638n
d000.s697.t000 bn:00113611a
d000.s698.t000 bn:00084738v
d000.s699.t000 bn:00020184n
d000.s700.t000 bn:00020118n
d000.s701.t000 bn:00048655n
d000.s702.t000 bn:00061897n
d000.s703.t000 bn:00003132n
d000.s704.t000 bn:00014305n
d000.s705.t000 bn:00031618n
d000.s706.t000 bn:00014878n
d000.s707.t000 bn:00006496n bn:00001768n bn:00019404n
d000.s708.t000 bn:00086009v
d000.s709.t000 bn:00040605n
d000.s710.t000 bn:00020185n
d000.s711.t000 bn:00000741n
d000.s712.t000 bn:00032145n
d000.s713.t000 bn:00040736n
d000.s714.t000 bn:00032286n
d000.s715.t000 bn:00084627v bn:00094934v
d000.s716.t000 bn:00025336n
d000.s717.t000 bn:00075413n
d000.s718.t000 bn:00020407n
d000.s719.t000 bn:00022146n
d000.s720.t000 bn:00087513v
d000.s721.t000 bn:00022991n
d000.s722.t000 bn:00037528n
d000.s723.t000 bn:00003132n
d000.s724.t000 bn:00036837n
d000.s725.t000 bn:00058940n
d000.s726.t000 bn:00049571n
d000.s727.t000 bn:00061661n
d000.s728.t000 bn:00007078n
d000.s729.t000 bn:00003132n
d000.s730.t000 bn:00111312a
d000.s731.t000 bn:00086141v
d000.s732.t000 bn:00086779v
d000.s733.t000 bn:00072004n
d000.s734.t000 bn:00056378n
d000.s735.t000 bn:00071766n
d000.s736.t000 bn:00067417n bn:00071215n bn:00012452n
d000.s737.t000 bn:00004350n
d000.s738.t000 bn:00004836n
d000.s739.t000 bn:00018121n
d000.s740.t000 bn:00010360n
d000.s741.t000 bn:00085991v
d000.s742.t000 bn:00058174n
d000.s743.t000 bn:00086122v
d000.s744.t000 bn:00076373n
d000.s745.t000 bn:00046705n
d000.s746.t000 bn:00043545n
d000.s747.t000 bn:00022861n
d000.s748.t000 bn:00003603n
d000.s749.t000 bn:00041200n
d000.s750.t000 bn:00005845n
d000.s751.t000 bn:00075171n
d000.s752.t000 bn:00066589n
d000.s753.t000 bn:00027496n
d000.s754.t000 bn:00032099n
d000.s755.t000 bn:00024541n bn:00023310n
d000.s756.t000 bn:00011442n
d000.s757.t000 bn:00026127n
d000.s758.t000 bn:00017718n
d000.s759.t000 bn:00025638n
d000.s760.t000 bn:00028948n
d000.s761.t000 bn:00021600n
d000.s762.t000 bn:00066032n
d000.s763.t000 bn:00025965n
d000.s764.t000 bn:00023028n
d000.s765.t000 bn:00034131n
d000.s766.t000 bn:00090229v
d000.s767.t000 bn:00009869n
d000.s768.t000 bn:00013722n
d000.s769.t000 bn:00024534n
d000.s770.t000 bn:00036640n
d000.s771.t000 bn:00075159n
d000.s772.t000 bn:00010706n
d000.s773.t000 bn:00086682v
d000.s774.t000 bn:00069476n
d000.s775.t000 bn:00021464n
d000.s776.t000 bn:00012060n
d000.s777.t000 bn:00032322n
d000.s778.t000 bn:00032089n
d000.s779.t000 bn:00089240v
d000.s780.t000 bn:00080115n
d000.s781.t000 bn:00041468n
d000.s782.t000 bn:00003893n
d000.s783.t000 bn:00025083n
d000.s784.t000 bn:00022996n
d000.s785.t000 bn:00062568n
d000.s786.t000 bn:00036640n
d000.s787.t000 bn:00013390n
d000.s788.t000 bn:00006481n
d000.s789.t000 bn:00055449n
d000.s790.t000 bn:00037180n
d000.s791.t000 bn:00080216n
d000.s792.t000 bn:00021742n
d000.s793.t000 bn:00010180n
d000.s794.t000 bn:00014175n
d000.s795.t000 bn:00090221v
d000.s796.t000 bn:00094581v
d000.s797.t000 bn:00053445n
d000.s798.t000 bn:00059436n
d000.s799.t000 bn:00008995n
d000.s800.t000 bn:00032512n
