d000.s00000.t00000 bn:00058442n
d000.s00106.t00000 bn:00056033n
d000.s00107.t00000 bn:00056033n
d000.s00108.t00000 bn:00016019n
d000.s00109.t00000 bn:00016019n
d000.s00110.t00000 bn:00080358n
d000.s00111.t00000 bn:00074192n
d000.s00112.t00000 bn:00053352n
d000.s00113.t00000 bn:00053352n
d000.s00114.t00000 bn:00068552n
d000.s00115.t00000 bn:00068552n
d000.s00116.t00000 bn:00078085n
d000.s00117.t00000 bn:00035213n
d000.s00118.t00000 bn:00078318n
d000.s00119.t00000 bn:00080722n
d000.s00120.t00000 bn:00056029n
d000.s00121.t00000 bn:00056029n
d000.s00122.t00000 bn:00056029n
d000.s00123.t00000 bn:00056029n
d000.s00124.t00000 bn:00068323n
d000.s00125.t00000 bn:00080687n
d000.s00126.t00000 bn:00080687n
d000.s00127.t00000 bn:00002849n
d000.s00128.t00000 bn:00046357n
d000.s00129.t00000 bn:00001293n
d000.s00130.t00000 bn:00001293n
d000.s00131.t00000 bn:00032412n
d000.s00132.t00000 bn:00014066n
d000.s00133.t00000 bn:00014066n
d000.s00134.t00000 bn:00014023n
d000.s00135.t00000 bn:00001466n
d000.s00136.t00000 bn:00001466n
d000.s00137.t00000 bn:00078922n
d000.s00138.t00000 bn:00078922n
d000.s00139.t00000 bn:00067087n
d000.s00140.t00000 bn:00077992n
d000.s00141.t00000 bn:00079239n
d000.s00142.t00000 bn:00001172n
d000.s00143.t00000 bn:00059127n
d000.s00144.t00000 bn:00059127n
d000.s00145.t00000 bn:00059127n
d000.s00146.t00000 bn:00059127n
d000.s00147.t00000 bn:00061054n
d000.s00148.t00000 bn:00022453n
d000.s00149.t00000 bn:00022453n
d000.s00150.t00000 bn:00042404n
d000.s00151.t00000 bn:00019811n
d000.s00152.t00000 bn:00059196n
d000.s00153.t00000 bn:00036813n
d000.s00154.t00000 bn:00037169n
d000.s00155.t00000 bn:00037182n
d000.s00156.t00000 bn:00037182n
d000.s00157.t00000 bn:00037182n
d000.s00158.t00000 bn:00018350n
d000.s00159.t00000 bn:00037180n
d000.s00160.t00000 bn:00037181n
d000.s00161.t00000 bn:00062933n
d000.s00162.t00000 bn:00008804n
d000.s00163.t00000 bn:00008804n
d000.s00164.t00000 bn:00010112n
d000.s00165.t00000 bn:00016988n
d000.s00166.t00000 bn:00034151n
d000.s00167.t00000 bn:00019228n
d000.s00168.t00000 bn:00071315n
d000.s00169.t00000 bn:00027671n
d000.s00170.t00000 bn:00026173n
d000.s00171.t00000 bn:00056444n
d000.s00172.t00000 bn:00072796n
d000.s00173.t00000 bn:00012922n
d000.s00174.t00000 bn:00053173n
d000.s00175.t00000 bn:00081568n
d000.s00176.t00000 bn:00059130n
d000.s00177.t00000 bn:00059130n
d000.s00178.t00000 bn:00070651n
d000.s00179.t00000 bn:00030625n
d000.s00180.t00000 bn:00030625n
d000.s00181.t00000 bn:00070654n
d000.s00182.t00000 bn:00070677n
d000.s00183.t00000 bn:00070677n
d000.s00184.t00000 bn:00017516n
d000.s00185.t00000 bn:00051540n
d000.s00186.t00000 bn:00054133n
d000.s00187.t00000 bn:00049571n
d000.s00188.t00000 bn:00027041n
d000.s00189.t00000 bn:00027041n
d000.s00190.t00000 bn:00032203n
d000.s00191.t00000 bn:00032203n
d000.s00192.t00000 bn:00076681n
d000.s00193.t00000 bn:00003787n
d000.s00194.t00000 bn:00003787n
d000.s00195.t00000 bn:00002157n
d000.s00196.t00000 bn:00076843n
d000.s00197.t00000 bn:00059129n
d000.s00198.t00000 bn:00005094n
d000.s00199.t00000 bn:00018756n
d000.s00200.t00000 bn:00018756n
d000.s00201.t00000 bn:00018756n
d000.s00202.t00000 bn:00036823n
d000.s00203.t00000 bn:00036823n
d000.s00204.t00000 bn:00068130n
d000.s00205.t00000 bn:00063706n
d000.s00206.t00000 bn:00017793n
d000.s00207.t00000 bn:00079916n
d000.s00208.t00000 bn:00012196n
d000.s00209.t00000 bn:00005028n
d000.s00210.t00000 bn:00023807n
d000.s00211.t00000 bn:00046730n
d000.s00212.t00000 bn:00032311n
d000.s00213.t00000 bn:00007011n
d000.s00214.t00000 bn:00007011n
d000.s00215.t00000 bn:00022269n
d000.s00216.t00000 bn:00009079n
d000.s00217.t00000 bn:00009079n
d000.s00218.t00000 bn:00076648n
d000.s00219.t00000 bn:00015051n
d000.s00220.t00000 bn:00015051n
d000.s00221.t00000 bn:00015051n
d000.s00222.t00000 bn:00066831n
d000.s00223.t00000 bn:00080441n
d000.s00224.t00000 bn:00080441n
d000.s00225.t00000 bn:00025171n
d000.s00226.t00000 bn:00025171n
d000.s00227.t00000 bn:00022287n
d000.s00228.t00000 bn:00025879n
d000.s00229.t00000 bn:00022285n
d000.s00230.t00000 bn:00022285n
d000.s00231.t00000 bn:00070772n
d000.s00232.t00000 bn:00066344n
d000.s00233.t00000 bn:00066344n
d000.s00234.t00000 bn:00053826n
d000.s00235.t00000 bn:00001296n
d000.s00236.t00000 bn:00022072n
d000.s00237.t00000 bn:00006502n
d000.s00238.t00000 bn:00051968n
d000.s00239.t00000 bn:00051968n
d000.s00240.t00000 bn:00046920n
d000.s00241.t00000 bn:00055682n
d000.s00242.t00000 bn:00026980n
d000.s00243.t00000 bn:00026980n
d000.s00244.t00000 bn:00019479n
d000.s00245.t00000 bn:00050793n
d000.s00246.t00000 bn:00028736n
d000.s00247.t00000 bn:00028948n
d000.s00248.t00000 bn:00028948n
d000.s00249.t00000 bn:00013723n
d000.s00250.t00000 bn:00064590n
d000.s00251.t00000 bn:00064590n
d000.s00252.t00000 bn:00064594n
d000.s00253.t00000 bn:00015420n
d000.s00254.t00000 bn:00037680n
d000.s00255.t00000 bn:00046576n
d000.s00256.t00000 bn:00026535n
d000.s00257.t00000 bn:00005927n
d000.s00258.t00000 bn:00005927n
d000.s00259.t00000 bn:00005927n
d000.s00260.t00000 bn:00060202n
d000.s00261.t00000 bn:00005141n
d000.s00262.t00000 bn:00005141n
d000.s00263.t00000 bn:00030627n
d000.s00264.t00000 bn:00000522n
d000.s00265.t00000 bn:00000522n
d000.s00266.t00000 bn:00026699n
d000.s00267.t00000 bn:00026699n
d000.s00268.t00000 bn:00021001n
d000.s00269.t00000 bn:00021001n
d000.s00270.t00000 bn:00021001n
d000.s00271.t00000 bn:00009078n
d000.s00272.t00000 bn:00025878n
d000.s00273.t00000 bn:00025878n
d000.s00274.t00000 bn:00067328n
d000.s00275.t00000 bn:00062403n
d000.s00276.t00000 bn:00054971n
d000.s00277.t00000 bn:00006994n
d000.s00278.t00000 bn:00080439n
d000.s00279.t00000 bn:00066564n
d000.s00280.t00000 bn:00034624n
d000.s00281.t00000 bn:00054019n
d000.s00282.t00000 bn:00059483n
d000.s00283.t00000 bn:00070575n
d000.s00284.t00000 bn:00067176n
d000.s00285.t00000 bn:00062940n
d000.s00286.t00000 bn:00064536n
d000.s00287.t00000 bn:00064536n
d000.s00288.t00000 bn:00017348n
d000.s00289.t00000 bn:00017348n
d000.s00290.t00000 bn:00017348n
d000.s00291.t00000 bn:00017349n
d000.s00292.t00000 bn:00067050n
d000.s00293.t00000 bn:00017720n
d000.s00294.t00000 bn:00053519n
d000.s00295.t00000 bn:00064213n
d000.s00296.t00000 bn:00074076n
d000.s00297.t00000 bn:00026106n
d000.s00298.t00000 bn:00080340n
d000.s00299.t00000 bn:00019708n
d000.s00300.t00000 bn:00069329n
d000.s00301.t00000 bn:00008467n
d000.s00302.t00000 bn:00060633n
d000.s00303.t00000 bn:00065083n
d000.s00304.t00000 bn:00067038n
d000.s00305.t00000 bn:00077860n
d000.s00306.t00000 bn:00077860n
d000.s00307.t00000 bn:00059126n
d000.s00308.t00000 bn:00059126n
d000.s00309.t00000 bn:00059126n
d000.s00310.t00000 bn:00059126n
d000.s00311.t00000 bn:00014141n
d000.s00312.t00000 bn:00014141n
d000.s00313.t00000 bn:00053458n
d000.s00314.t00000 bn:00053458n
d000.s00315.t00000 bn:00013724n
d000.s00316.t00000 bn:00014152n
d000.s00317.t00000 bn:00068915n
d000.s00318.t00000 bn:00068915n
d000.s00319.t00000 bn:00068916n
d000.s00320.t00000 bn:00063357n
d000.s00321.t00000 bn:00063357n
d000.s00322.t00000 bn:00001426n
d000.s00323.t00000 bn:00029239n
d000.s00324.t00000 bn:00027355n
d000.s00325.t00000 bn:00042823n
d000.s00326.t00000 bn:00042823n
d000.s00327.t00000 bn:00042823n
d000.s00328.t00000 bn:00059482n
d000.s00329.t00000 bn:00056760n
d000.s00330.t00000 bn:00062794n
d000.s00331.t00000 bn:00020858n
d000.s00332.t00000 bn:00011442n
d000.s00333.t00000 bn:00026175n
d000.s00334.t00000 bn:00078198n
d000.s00335.t00000 bn:00078198n
d000.s00336.t00000 bn:00022452n
d000.s00337.t00000 bn:00020128n
d000.s00338.t00000 bn:00002155n
d000.s00339.t00000 bn:00002155n
d000.s00340.t00000 bn:00002155n
d000.s00341.t00000 bn:00002155n
d000.s00342.t00000 bn:00076769n
d000.s00343.t00000 bn:00005158n
d000.s00344.t00000 bn:00075330n
d000.s00345.t00000 bn:00075330n
d000.s00346.t00000 bn:00040337n
d000.s00347.t00000 bn:00040337n
d000.s00348.t00000 bn:00007022n
d000.s00349.t00000 bn:00080111n
d000.s00350.t00000 bn:00061113n
d000.s00351.t00000 bn:00061113n
d000.s00352.t00000 bn:00074668n
d000.s00353.t00000 bn:00063599n
d000.s00354.t00000 bn:00032147n
d000.s00355.t00000 bn:00043252n
d000.s00356.t00000 bn:00015267n
d000.s00357.t00000 bn:00012273n
d000.s00358.t00000 bn:00012273n
d000.s00359.t00000 bn:00045153n
d000.s00360.t00000 bn:00034816n
d000.s00361.t00000 bn:00034816n
d000.s00362.t00000 bn:00000663n
d000.s00363.t00000 bn:00001133n
d000.s00364.t00000 bn:00001697n
d000.s00365.t00000 bn:00005007n
d000.s00366.t00000 bn:00005386n
d000.s00367.t00000 bn:00005926n
d000.s00368.t00000 bn:00005926n
d000.s00369.t00000 bn:00007922n
d000.s00370.t00000 bn:00008120n
d000.s00371.t00000 bn:00008120n
d000.s00372.t00000 bn:00008120n
d000.s00373.t00000 bn:00008464n
d000.s00374.t00000 bn:00008462n
d000.s00375.t00000 bn:00008787n
d000.s00376.t00000 bn:00008781n
d000.s00377.t00000 bn:00008796n
d000.s00378.t00000 bn:00009472n
d000.s00379.t00000 bn:00009472n
d000.s00380.t00000 bn:00011308n
d000.s00381.t00000 bn:00012060n
d000.s00382.t00000 bn:00012524n
d000.s00383.t00000 bn:00013722n
d000.s00384.t00000 bn:00007329n
d000.s00385.t00000 bn:00014082n
d000.s00386.t00000 bn:00015039n
d000.s00387.t00000 bn:00007309n
d000.s00388.t00000 bn:00015914n
d000.s00389.t00000 bn:00016974n
d000.s00390.t00000 bn:00017122n
d000.s00391.t00000 bn:00017686n
d000.s00392.t00000 bn:00017686n
d000.s00393.t00000 bn:00018995n
d000.s00394.t00000 bn:00020041n
d000.s00395.t00000 bn:00021396n
d000.s00396.t00000 bn:00021683n
d000.s00397.t00000 bn:00021903n
d000.s00398.t00000 bn:00022118n
d000.s00399.t00000 bn:00022526n
d000.s00400.t00000 bn:00022526n
d000.s00401.t00000 bn:00022736n
d000.s00402.t00000 bn:00024410n
d000.s00403.t00000 bn:00024410n
d000.s00404.t00000 bn:00026537n
d000.s00405.t00000 bn:00026716n
d000.s00406.t00000 bn:00026716n
d000.s00407.t00000 bn:00027573n
d000.s00408.t00000 bn:00027619n
d000.s00409.t00000 bn:00028247n
d000.s00410.t00000 bn:00028247n
d000.s00411.t00000 bn:00028251n
d000.s00412.t00000 bn:00028248n
d000.s00413.t00000 bn:00028639n
d000.s00414.t00000 bn:00028639n
d000.s00415.t00000 bn:00000356n
d000.s00416.t00000 bn:00029745n
d000.s00417.t00000 bn:00032242n
d000.s00418.t00000 bn:00019980n
d000.s00419.t00000 bn:00019980n
d000.s00420.t00000 bn:00032645n
d000.s00421.t00000 bn:00033676n
d000.s00422.t00000 bn:00034389n
d000.s00423.t00000 bn:00034702n
d000.s00424.t00000 bn:00035304n
d000.s00425.t00000 bn:00035304n
d000.s00426.t00000 bn:00008782n
d000.s00427.t00000 bn:00008782n
d000.s00428.t00000 bn:00041468n
d000.s00429.t00000 bn:00044816n
d000.s00430.t00000 bn:00044994n
d000.s00431.t00000 bn:00044994n
d000.s00432.t00000 bn:00045777n
d000.s00433.t00000 bn:00012705n
d000.s00434.t00000 bn:00047731n
d000.s00435.t00000 bn:00048238n
d000.s00436.t00000 bn:00051011n
d000.s00437.t00000 bn:00051109n
d000.s00438.t00000 bn:00051401n
d000.s00439.t00000 bn:00053803n
d000.s00440.t00000 bn:00053803n
d000.s00441.t00000 bn:00021483n
d000.s00441.t00001 bn:00014395n
d000.s00442.t00000 bn:00054416n
d000.s00443.t00000 bn:00054416n
d000.s00444.t00000 bn:00053983n
d000.s00445.t00000 bn:00054777n
d000.s00446.t00000 bn:00021487n
d000.s00447.t00000 bn:00057149n
d000.s00448.t00000 bn:00014169n
d000.s00449.t00000 bn:00060201n
d000.s00450.t00000 bn:00060201n
d000.s00451.t00000 bn:00060764n
d000.s00452.t00000 bn:00060764n
d000.s00453.t00000 bn:00045772n
d000.s00454.t00000 bn:00062298n
d000.s00455.t00000 bn:00061282n
d000.s00456.t00000 bn:00046568n
d000.s00457.t00000 bn:00062898n
d000.s00458.t00000 bn:00063683n
d000.s00459.t00000 bn:00064244n
d000.s00460.t00000 bn:00064584n
d000.s00461.t00000 bn:00064584n
d000.s00462.t00000 bn:00064838n
d000.s00463.t00000 bn:00064838n
d000.s00464.t00000 bn:00014306n
d000.s00465.t00000 bn:00013848n
d000.s00466.t00000 bn:00013848n
d000.s00467.t00000 bn:00067785n
d000.s00468.t00000 bn:00068233n
d000.s00469.t00000 bn:00069554n
d000.s00470.t00000 bn:00069620n
d000.s00471.t00000 bn:00069620n
d000.s00472.t00000 bn:00021526n
d000.s00473.t00000 bn:00070066n
d000.s00474.t00000 bn:00070193n
d000.s00475.t00000 bn:00070193n
d000.s00476.t00000 bn:00070193n
d000.s00477.t00000 bn:00071215n
d000.s00478.t00000 bn:00054739n
d000.s00479.t00000 bn:00073359n
d000.s00480.t00000 bn:00073816n
d000.s00481.t00000 bn:00074049n
d000.s00482.t00000 bn:00074049n
d000.s00483.t00000 bn:00074595n
d000.s00484.t00000 bn:00022071n
d000.s00485.t00000 bn:00022071n
d000.s00486.t00000 bn:00074786n
d000.s00487.t00000 bn:00074786n
d000.s00488.t00000 bn:00074786n
d000.s00489.t00000 bn:00074798n
d000.s00490.t00000 bn:00075103n
d000.s00491.t00000 bn:00075373n
d000.s00492.t00000 bn:00075373n
d000.s00493.t00000 bn:00075759n
d000.s00494.t00000 bn:00075759n
d000.s00495.t00000 bn:00075813n
d000.s00496.t00000 bn:00062020n
d000.s00497.t00000 bn:00020602n
d000.s00498.t00000 bn:00076924n
d000.s00499.t00000 bn:00077086n
d000.s00500.t00000 bn:00066028n
d000.s00501.t00000 bn:00060423n
d000.s00502.t00000 bn:00078606n
d000.s00503.t00000 bn:00060863n
d000.s00504.t00000 bn:00080386n
d000.s00505.t00000 bn:00080386n
d000.s00506.t00000 bn:00005704n
d000.s00507.t00000 bn:00062309n
d000.s00508.t00000 bn:00081570n
d000.s00509.t00000 bn:00045824n
d000.s00510.t00000 bn:00017748n
d000.s00511.t00000 bn:00057018n
d000.s00512.t00000 bn:00051052n
d000.s00513.t00000 bn:00030823n
d000.s00514.t00000 bn:00001168n
d000.s00515.t00000 bn:00042970n
d000.s00516.t00000 bn:00045200n
d000.s00517.t00000 bn:00067370n
d000.s00518.t00000 bn:00034393n
d000.s00519.t00000 bn:00034393n
d000.s00520.t00000 bn:00020730n
d000.s00521.t00000 bn:00025211n
d000.s00522.t00000 bn:00040714n
d000.s00523.t00000 bn:00007064n
d000.s00524.t00000 bn:00027496n
d000.s00525.t00000 bn:00080102n
d000.s00526.t00000 bn:00035562n
d000.s00527.t00000 bn:00035562n
d000.s00528.t00000 bn:00029454n
d000.s00529.t00000 bn:00029454n
d000.s00530.t00000 bn:00027040n
d000.s00531.t00000 bn:00002087n
d000.s00532.t00000 bn:00021767n
d000.s00533.t00000 bn:00065538n
d000.s00534.t00000 bn:00057015n
d000.s00535.t00000 bn:00057015n
d000.s00536.t00000 bn:00002187n
d000.s00537.t00000 bn:00002187n
d000.s00538.t00000 bn:00002187n
d000.s00539.t00000 bn:00014731n
d000.s00540.t00000 bn:00045815n
d000.s00541.t00000 bn:00027022n
d000.s00542.t00000 bn:00027862n
d000.s00543.t00000 bn:00046588n
d000.s00544.t00000 bn:00017363n
d000.s00545.t00000 bn:00064507n
d000.s00546.t00000 bn:00064507n
d000.s00547.t00000 bn:00028426n
d000.s00548.t00000 bn:00046520n
d000.s00549.t00000 bn:00071763n
d000.s00550.t00000 bn:00066931n
d000.s00551.t00000 bn:00059481n
d000.s00552.t00000 bn:00000782n
d000.s00553.t00000 bn:00064093n
d000.s00554.t00000 bn:00030822n
d000.s00555.t00000 bn:00021946n
d000.s00556.t00000 bn:00026651n
d000.s00557.t00000 bn:00044654n
d000.s00558.t00000 bn:00047017n
d000.s00559.t00000 bn:00047017n
d000.s00560.t00000 bn:00056956n
d000.s00561.t00000 bn:00022288n
d000.s00562.t00000 bn:00027103n
d000.s00563.t00000 bn:00027103n
d000.s00564.t00000 bn:00029684n
d000.s00565.t00000 bn:00078488n
d000.s00566.t00000 bn:00064752n
d000.s00567.t00000 bn:00001936n
d000.s00568.t00000 bn:00033729n
d000.s00569.t00000 bn:00033729n
d000.s00570.t00000 bn:00033729n
d000.s00571.t00000 bn:00033729n
d000.s00572.t00000 bn:00033729n
d000.s00573.t00000 bn:00074759n
d000.s00574.t00000 bn:00074759n
d000.s00575.t00000 bn:00001361n
d000.s00576.t00000 bn:00046301n
d000.s00577.t00000 bn:00026551n
d000.s00578.t00000 bn:00045230n
d000.s00579.t00000 bn:00076740n
d000.s00580.t00000 bn:00072357n
d000.s00581.t00000 bn:00051112n
d000.s00582.t00000 bn:00020726n
d000.s00583.t00000 bn:00011477n
d000.s00584.t00000 bn:00080185n
d000.s00585.t00000 bn:00065703n
d000.s00586.t00000 bn:00076742n
d000.s00587.t00000 bn:00077554n
d000.s00588.t00000 bn:00020728n
d000.s00589.t00000 bn:00047044n
d000.s00590.t00000 bn:00037634n
d000.s00591.t00000 bn:00029621n
d000.s00592.t00000 bn:00031061n
d000.s00593.t00000 bn:00020535n
d000.s00594.t00000 bn:00020535n
d000.s00595.t00000 bn:00020535n
d000.s00596.t00000 bn:00080101n
d000.s00597.t00000 bn:00013123n
d000.s00598.t00000 bn:00074615n
d000.s00599.t00000 bn:00030821n
d000.s00600.t00000 bn:00034115n
d000.s00601.t00000 bn:00018913n
d000.s00602.t00000 bn:00029170n
d000.s00603.t00000 bn:00033758n
d000.s00604.t00000 bn:00021751n
d000.s00605.t00000 bn:00041249n
d000.s00606.t00000 bn:00063704n
d000.s00607.t00000 bn:00021398n
d000.s00608.t00000 bn:00007048n
d000.s00609.t00000 bn:00027661n
d000.s00610.t00000 bn:00027661n
d000.s00611.t00000 bn:00027661n
d000.s00612.t00000 bn:00052757n
d000.s00613.t00000 bn:00052757n
d000.s00614.t00000 bn:00027153n
d000.s00615.t00000 bn:00059304n
d000.s00616.t00000 bn:00059304n
d000.s00617.t00000 bn:00017624n
d000.s00618.t00000 bn:00025965n
d000.s00619.t00000 bn:00025965n
d000.s00620.t00000 bn:00025965n
d000.s00621.t00000 bn:00071887n
d000.s00622.t00000 bn:00013768n
d000.s00623.t00000 bn:00013768n
d000.s00624.t00000 bn:00047042n
d000.s00625.t00000 bn:00003602n
d000.s00626.t00000 bn:00000517n
d000.s00627.t00000 bn:00080747n
d000.s00628.t00000 bn:00034394n
d000.s00629.t00000 bn:00034394n
d000.s00630.t00000 bn:00013767n
d000.s00631.t00000 bn:00012419n
d000.s00632.t00000 bn:00012419n
d000.s00633.t00000 bn:00003268n
d000.s00634.t00000 bn:00003268n
d000.s00635.t00000 bn:00044763n
d000.s00636.t00000 bn:00005518n
d000.s00637.t00000 bn:00005518n
d000.s00638.t00000 bn:00050662n
d000.s00639.t00000 bn:00027749n
d000.s00640.t00000 bn:00003142n
d000.s00641.t00000 bn:00025827n
d000.s00642.t00000 bn:00025827n
d000.s00643.t00000 bn:00025827n
d000.s00644.t00000 bn:00079509n
d000.s00645.t00000 bn:00041061n
d000.s00646.t00000 bn:00009905n
d000.s00647.t00000 bn:00047078n
d000.s00648.t00000 bn:00047078n
d000.s00649.t00000 bn:00022996n
d000.s00650.t00000 bn:00022996n
d000.s00651.t00000 bn:00063553n
d000.s00652.t00000 bn:00036822n
d000.s00653.t00000 bn:00079370n
d000.s00654.t00000 bn:00079370n
d000.s00655.t00000 bn:00067353n
d000.s00656.t00000 bn:00002154n
d000.s00657.t00000 bn:00066595n
d000.s00658.t00000 bn:00001559n
d000.s00659.t00000 bn:00033833n
d000.s00660.t00000 bn:00051252n
d000.s00661.t00000 bn:00025864n
d000.s00662.t00000 bn:00026416n
d000.s00663.t00000 bn:00022997n
d000.s00664.t00000 bn:00022997n
d000.s00665.t00000 bn:00063257n
d000.s00666.t00000 bn:00046143n
d000.s00667.t00000 bn:00052759n
d000.s00668.t00000 bn:00071554n
d000.s00669.t00000 bn:00080832n
d000.s00670.t00000 bn:00067807n
d000.s00671.t00000 bn:00067807n
d000.s00672.t00000 bn:00028249n
d000.s00673.t00000 bn:00028249n
d000.s00674.t00000 bn:00019407n
d000.s00675.t00000 bn:00019407n
d000.s00676.t00000 bn:00031026n
d000.s00677.t00000 bn:00063940n
d000.s00678.t00000 bn:00047079n
d000.s00679.t00000 bn:00047079n
d000.s00680.t00000 bn:00046693n
d000.s00681.t00000 bn:00035767n
d000.s00682.t00000 bn:00064262n
d000.s00683.t00000 bn:00022283n
d000.s00684.t00000 bn:00007293n
d000.s00685.t00000 bn:00007293n
d000.s00686.t00000 bn:00020941n
d000.s00687.t00000 bn:00027681n
d000.s00688.t00000 bn:00015418n
d000.s00689.t00000 bn:00015418n
d000.s00690.t00000 bn:00015418n
d000.s00691.t00000 bn:00054954n
d000.s00692.t00000 bn:00043638n
d000.s00693.t00000 bn:00045202n
d000.s00694.t00000 bn:00011744n
d000.s00695.t00000 bn:00061714n
d000.s00696.t00000 bn:00011746n
d000.s00697.t00000 bn:00014512n
d000.s00698.t00000 bn:00005005n
d000.s00699.t00000 bn:00075764n
d000.s00700.t00000 bn:00005515n
d000.s00701.t00000 bn:00044151n
d000.s00702.t00000 bn:00003879n
d000.s00703.t00000 bn:00075762n
d000.s00704.t00000 bn:00024643n
d000.s00705.t00000 bn:00060885n
d000.s00706.t00000 bn:00052301n
d000.s00707.t00000 bn:00042528n
d000.s00708.t00000 bn:00042526n
d000.s00709.t00000 bn:00042526n
d000.s00710.t00000 bn:00036854n
d000.s00711.t00000 bn:00056136n
d000.s00712.t00000 bn:00056135n
d000.s00713.t00000 bn:00049083n
d000.s00714.t00000 bn:00043383n
d000.s00715.t00000 bn:00017582n
d000.s00716.t00000 bn:00011346n
d000.s00717.t00000 bn:00011346n
d000.s00718.t00000 bn:00075689n
d000.s00719.t00000 bn:00008124n
d000.s00720.t00000 bn:00015784n
d000.s00721.t00000 bn:00017395n
d000.s00722.t00000 bn:00017395n
d000.s00723.t00000 bn:00011748n
d000.s00724.t00000 bn:00012950n
d000.s00725.t00000 bn:00007727n
d000.s00726.t00000 bn:00049960n
d000.s00727.t00000 bn:00035679n
d000.s00728.t00000 bn:00042759n
d000.s00729.t00000 bn:00050523n
d000.s00730.t00000 bn:00034565n
d000.s00731.t00000 bn:00008129n
d000.s00732.t00000 bn:00008129n
