d000.s00000.t00000 bn:00046516n
d000.s00072.t00000 bn:00023236n
d000.s00073.t00000 bn:00068424n
d000.s00074.t00000 bn:00024512n
d000.s00075.t00000 bn:00078112n
d000.s00076.t00000 bn:00000356n
d000.s00077.t00000 bn:00000356n
d000.s00078.t00000 bn:00034265n
d000.s00079.t00000 bn:00006752n
d000.s00080.t00000 bn:00044490n
d000.s00081.t00000 bn:00067808n
d000.s00082.t00000 bn:00066884n
d000.s00083.t00000 bn:00062699n
d000.s00084.t00000 bn:00071791n
d000.s00085.t00000 bn:00008363n
d000.s00086.t00000 bn:00044141n
d000.s00087.t00000 bn:00028934n
d000.s00088.t00000 bn:00028934n
d000.s00089.t00000 bn:00028934n
d000.s00090.t00000 bn:00041883n
d000.s00091.t00000 bn:00055809n
d000.s00092.t00000 bn:00016896n
d000.s00093.t00000 bn:00067948n
d000.s00094.t00000 bn:00075170n
d000.s00095.t00000 bn:00075170n
d000.s00096.t00000 bn:00013209n
d000.s00097.t00000 bn:00011357n
d000.s00098.t00000 bn:00018345n
d000.s00099.t00000 bn:00018346n
d000.s00100.t00000 bn:00018346n
d000.s00101.t00000 bn:00030815n
d000.s00102.t00000 bn:00009616n
d000.s00103.t00000 bn:00034027n
d000.s00104.t00000 bn:00072698n
d000.s00105.t00000 bn:00001530n
d000.s00106.t00000 bn:00000386n
d000.s00107.t00000 bn:00051054n
d000.s00108.t00000 bn:00051108n
d000.s00109.t00000 bn:00055811n
d000.s00110.t00000 bn:00002216n
d000.s00111.t00000 bn:00002216n
d000.s00112.t00000 bn:00047080n
d000.s00113.t00000 bn:00044304n
d000.s00114.t00000 bn:00058285n
d000.s00115.t00000 bn:00070820n
d000.s00116.t00000 bn:00050954n
d000.s00117.t00000 bn:00050984n
d000.s00118.t00000 bn:00064168n
d000.s00119.t00000 bn:00080746n
d000.s00120.t00000 bn:00028863n
d000.s00121.t00000 bn:00068046n
d000.s00122.t00000 bn:00037606n
d000.s00123.t00000 bn:00026758n
d000.s00124.t00000 bn:00012966n
d000.s00125.t00000 bn:00025417n
d000.s00126.t00000 bn:00025417n
d000.s00127.t00000 bn:00025417n
d000.s00128.t00000 bn:00025417n
d000.s00129.t00000 bn:00051048n
d000.s00130.t00000 bn:00077463n
d000.s00131.t00000 bn:00025419n
d000.s00132.t00000 bn:00054884n
d000.s00133.t00000 bn:00007205n
d000.s00134.t00000 bn:00007205n
d000.s00135.t00000 bn:00043484n
d000.s00136.t00000 bn:00078738n
d000.s00137.t00000 bn:00078738n
d000.s00138.t00000 bn:00025422n
d000.s00139.t00000 bn:00014710n
d000.s00140.t00000 bn:00000127n
d000.s00141.t00000 bn:00070057n
d000.s00142.t00000 bn:00075151n
d000.s00143.t00000 bn:00096219a
d000.s00144.t00000 bn:00097890a
d000.s00145.t00000 bn:00100902a
d000.s00146.t00000 bn:00098606a
d000.s00147.t00000 bn:00098480a
d000.s00148.t00000 bn:00113830a
d000.s00149.t00000 bn:00113830a
d000.s00150.t00000 bn:00102778a
d000.s00151.t00000 bn:00102778a
d000.s00152.t00000 bn:00102778a
d000.s00153.t00000 bn:00102778a
d000.s00154.t00000 bn:00102778a
d000.s00155.t00000 bn:00099859a
d000.s00156.t00000 bn:00101935a
d000.s00157.t00000 bn:00103672a
d000.s00158.t00000 bn:00103672a
d000.s00159.t00000 bn:00103672a
d000.s00160.t00000 bn:00097966a
d000.s00161.t00000 bn:00097966a
d000.s00162.t00000 bn:00097966a
d000.s00163.t00000 bn:00097966a
d000.s00164.t00000 bn:00097966a
d000.s00165.t00000 bn:00097966a
d000.s00166.t00000 bn:00104050a
d000.s00167.t00000 bn:00104162a
d000.s00168.t00000 bn:00104162a
d000.s00169.t00000 bn:00104162a
d000.s00170.t00000 bn:00104348a
d000.s00171.t00000 bn:00104348a
d000.s00172.t00000 bn:00099981a
d000.s00173.t00000 bn:00099982a
d000.s00174.t00000 bn:00096782a
d000.s00175.t00000 bn:00106124a
d000.s00176.t00000 bn:00106124a
d000.s00177.t00000 bn:00106124a
d000.s00178.t00000 bn:00106124a
d000.s00179.t00000 bn:00102943a
d000.s00180.t00000 bn:00107787a
d000.s00181.t00000 bn:00107787a
d000.s00182.t00000 bn:00107787a
d000.s00183.t00000 bn:00107787a
d000.s00184.t00000 bn:00107267a
d000.s00185.t00000 bn:00107267a
d000.s00186.t00000 bn:00107267a
d000.s00187.t00000 bn:00107267a
d000.s00188.t00000 bn:00104589a
d000.s00189.t00000 bn:00108798a
d000.s00190.t00000 bn:00111312a
d000.s00191.t00000 bn:00111843a
d000.s00192.t00000 bn:00111826a
d000.s00193.t00000 bn:00098887a
d000.s00194.t00000 bn:00098887a
d000.s00195.t00000 bn:00098887a
d000.s00196.t00000 bn:00098887a
d000.s00197.t00000 bn:00092783v
d000.s00198.t00000 bn:00083041v
d000.s00199.t00000 bn:00083286v
d000.s00200.t00000 bn:00083738v
d000.s00201.t00000 bn:00088175v
d000.s00202.t00000 bn:00085321v
d000.s00203.t00000 bn:00085321v
d000.s00204.t00000 bn:00085321v
d000.s00205.t00000 bn:00085321v
d000.s00206.t00000 bn:00095650v
d000.s00207.t00000 bn:00095650v
d000.s00208.t00000 bn:00095650v
d000.s00209.t00000 bn:00092443v
d000.s00210.t00000 bn:00092443v
d000.s00211.t00000 bn:00082281v
d000.s00212.t00000 bn:00084413v
d000.s00213.t00000 bn:00084413v
d000.s00214.t00000 bn:00088482v
d000.s00215.t00000 bn:00092426v
d000.s00216.t00000 bn:00084931v
d000.s00217.t00000 bn:00083369v
d000.s00218.t00000 bn:00083369v
d000.s00219.t00000 bn:00083370v
d000.s00220.t00000 bn:00087655v
d000.s00221.t00000 bn:00082537v
d000.s00222.t00000 bn:00086798v
d000.s00223.t00000 bn:00082646v
d000.s00224.t00000 bn:00084388v
d000.s00225.t00000 bn:00094090v
d000.s00226.t00000 bn:00082800v
d000.s00227.t00000 bn:00093287v
d000.s00228.t00000 bn:00085711v
d000.s00229.t00000 bn:00082705v
d000.s00230.t00000 bn:00087321v
d000.s00231.t00000 bn:00083796v
d000.s00232.t00000 bn:00082348v
d000.s00233.t00000 bn:00088762v
d000.s00234.t00000 bn:00085293v
d000.s00235.t00000 bn:00086808v
d000.s00236.t00000 bn:00090098v
d000.s00237.t00000 bn:00090098v
d000.s00238.t00000 bn:00085162v
d000.s00239.t00000 bn:00093485v
d000.s00240.t00000 bn:00083797v
d000.s00241.t00000 bn:00090224v
d000.s00242.t00000 bn:00086115v
d000.s00243.t00000 bn:00091389v
d000.s00244.t00000 bn:00083265v
d000.s00245.t00000 bn:00093758v
d000.s00246.t00000 bn:00086717v
d000.s00247.t00000 bn:00087284v
d000.s00248.t00000 bn:00083195v
d000.s00249.t00000 bn:00095597v
d000.s00250.t00000 bn:00095597v
d000.s00251.t00000 bn:00093014v
d000.s00252.t00000 bn:00093013v
d000.s00253.t00000 bn:00093013v
d000.s00254.t00000 bn:00087976v
d000.s00255.t00000 bn:00092969v
d000.s00256.t00000 bn:00092969v
d000.s00257.t00000 bn:00082790v
d000.s00258.t00000 bn:00082732v
d000.s00259.t00000 bn:00088291v
d000.s00260.t00000 bn:00094338v
d000.s00261.t00000 bn:00093430v
d000.s00262.t00000 bn:00090448v
d000.s00263.t00000 bn:00090448v
d000.s00264.t00000 bn:00085509v
d000.s00265.t00000 bn:00085509v
d000.s00266.t00000 bn:00089280v
d000.s00267.t00000 bn:00084331v
d000.s00268.t00000 bn:00089246v
d000.s00269.t00000 bn:00089246v
d000.s00270.t00000 bn:00089246v
d000.s00271.t00000 bn:00082198v
d000.s00272.t00000 bn:00082198v
d000.s00273.t00000 bn:00093472v
d000.s00274.t00000 bn:00091493v
d000.s00275.t00000 bn:00094314v
d000.s00276.t00000 bn:00083803v
d000.s00277.t00000 bn:00084298v
d000.s00278.t00000 bn:00082481v
d000.s00279.t00000 bn:00086665v
d000.s00280.t00000 bn:00082847v
d000.s00281.t00000 bn:00082847v
d000.s00282.t00000 bn:00083184v
d000.s00283.t00000 bn:00087441v
d000.s00284.t00000 bn:00085714v
d000.s00285.t00000 bn:00087905v
d000.s00286.t00000 bn:00092759v
d000.s00287.t00000 bn:00090319v
d000.s00288.t00000 bn:00090041v
d000.s00289.t00000 bn:00083390v
d000.s00290.t00000 bn:00093989v
d000.s00291.t00000 bn:00083216v
d000.s00292.t00000 bn:00114203r
d000.s00293.t00000 bn:00114369r
d000.s00294.t00000 bn:00114079r
d000.s00295.t00000 bn:00114423r
d000.s00296.t00000 bn:00114593r
